"","cited","citing"
"829","10.1073/pnas.71.10.4135","10.1038/s41598-018-31641-w"
"830","10.1073/pnas.71.10.4135","10.1111/j.1749-6632.1994.tb44360.x"
"831","10.1073/pnas.71.10.4135","10.1098/rspb.2006.3732"
"832","10.1073/pnas.71.10.4135","10.1073/pnas.102167799"
"833","10.1073/pnas.71.10.4135","10.1038/s41567-022-01601-3"
"834","10.1073/pnas.71.10.4135","10.1073/pnas.2205791119"
"835","10.1073/pnas.71.10.4135","10.1038/270301a0"
"836","10.1073/pnas.71.10.4135","10.1038/s41467-023-36705-8"
"837","10.1073/pnas.71.10.4135","10.3390/ma16083037"
"838","10.1073/pnas.71.10.4135","10.1126/science.aac8167"
"839","10.1073/pnas.71.10.4135","10.1039/c7sc03236f"
"840","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.0c06180"
"841","10.1073/pnas.71.10.4135","10.1021/jp061858z"
"842","10.1073/pnas.71.10.4135","10.1146/annurev-immunol-032414-112158"
"843","10.1073/pnas.71.10.4135","10.1038/nsmb.3147"
"844","10.1073/pnas.71.10.4135","10.1038/nsmb.3154"
"845","10.1073/pnas.71.10.4135","10.1038/nsmb.2240"
"846","10.1073/pnas.71.10.4135","10.1002/ejoc.200300015"
"847","10.1073/pnas.71.10.4135","10.1046/j.1365-2222.2001.01104.x"
"848","10.1073/pnas.71.10.4135","10.1128/jb.175.1.240-250.1993"
"849","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)33751-7"
"850","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)61038-5"
"851","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)69555-4"
"852","10.1073/pnas.71.10.4135","10.1103/physrevresearch.6.013082"
"853","10.1073/pnas.71.10.4135","10.1016/j.ceb.2021.02.010"
"854","10.1073/pnas.71.10.4135","10.1063/5.0133489"
"855","10.1073/pnas.71.10.4135","10.1111/1462-2920.12270"
"856","10.1073/pnas.71.10.4135","10.1098/rsos.231369"
"857","10.1073/pnas.71.10.4135","10.1016/j.isci.2023.108740"
"858","10.1073/pnas.71.10.4135","10.1016/j.ceb.2011.11.008"
"859","10.1073/pnas.71.10.4135","10.1002/anie.202114581"
"860","10.1073/pnas.71.10.4135","10.1111/j.1742-4658.2009.07027.x"
"861","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2016.02.001"
"862","10.1073/pnas.71.10.4135","10.1021/cr800414e"
"863","10.1073/pnas.71.10.4135","10.1016/j.molcel.2008.11.017"
"864","10.1073/pnas.71.10.4135","10.1093/nar/gkab033"
"865","10.1073/pnas.71.10.4135","10.3390/molecules25010003"
"866","10.1073/pnas.71.10.4135","10.1088/1478-3975/13/6/066011"
"867","10.1073/pnas.71.10.4135","10.1088/1478-3975/10/3/035008"
"868","10.1073/pnas.71.10.4135","10.1088/1478-3975/9/4/045005"
"869","10.1073/pnas.71.10.4135","10.1088/1478-3975/9/3/036002"
"870","10.1073/pnas.71.10.4135","10.1088/1478-3975/7/1/016003"
"871","10.1073/pnas.71.10.4135","10.1088/1478-3975/6/3/036011"
"872","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.1c00190"
"873","10.1073/pnas.71.10.4135","10.1021/jacs.6b00277"
"874","10.1073/pnas.71.10.4135","10.1021/ja709971y"
"875","10.1073/pnas.71.10.4135","10.1002/wcms.1612"
"876","10.1073/pnas.71.10.4135","10.1085/jgp.201912467"
"877","10.1073/pnas.71.10.4135","10.1103/physrevresearch.2.013210"
"878","10.1073/pnas.71.10.4135","10.1016/j.jmb.2014.07.005"
"879","10.1073/pnas.71.10.4135","10.1017/s0033583516000056"
"880","10.1073/pnas.71.10.4135","10.1017/s0033583509990060"
"881","10.1073/pnas.71.10.4135","10.1017/s0033583500005254"
"882","10.1073/pnas.71.10.4135","10.1017/s0033583500005370"
"883","10.1073/pnas.71.10.4135","10.1017/s0033583500002869"
"884","10.1073/pnas.71.10.4135","10.1017/s0033583500005205"
"885","10.1073/pnas.71.10.4135","10.1017/s0033583500001669"
"886","10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.03.005"
"887","10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.11.024"
"888","10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.10.039"
"889","10.1073/pnas.71.10.4135","10.1073/pnas.1808775116"
"890","10.1073/pnas.71.10.4135","10.1073/pnas.1806859115"
"891","10.1073/pnas.71.10.4135","10.1038/nphys2302"
"892","10.1073/pnas.71.10.4135","10.1038/nphys2276"
"893","10.1073/pnas.71.10.4135","10.3390/ijms24032266"
"894","10.1073/pnas.71.10.4135","10.1126/science.1248737"
"895","10.1073/pnas.71.10.4135","10.1021/bi00002a013"
"896","10.1073/pnas.71.10.4135","10.1021/bi00686a010"
"897","10.1073/pnas.71.10.4135","10.1016/j.btecx.2020.100024"
"898","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)91061-6"
"899","10.1073/pnas.71.10.4135","10.1007/bf00931489"
"900","10.1073/pnas.71.10.4135","10.1007/bf00266619"
"901","10.1073/pnas.71.10.4135","10.1073/pnas.2211203120"
"902","10.1073/pnas.71.10.4135","10.1073/pnas.2212795120"
"903","10.1073/pnas.71.10.4135","10.1111/gcb.16925"
"904","10.1073/pnas.71.10.4135","10.1073/pnas.2213067120"
"905","10.1073/pnas.71.10.4135","10.1073/pnas.2215694120"
"906","10.1073/pnas.71.10.4135","10.1093/nar/gkad007"
"907","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-090622-102329"
"908","10.1073/pnas.71.10.4135","10.1002/wrna.1792"
"909","10.1073/pnas.71.10.4135","10.1002/yea.3374"
"910","10.1073/pnas.71.10.4135","10.1111/1751-7915.13378"
"911","10.1073/pnas.71.10.4135","10.1021/ac2032222"
"912","10.1073/pnas.71.10.4135","10.1128/jvi.01606-18"
"913","10.1073/pnas.71.10.4135","10.1128/jvi.01031-17"
"914","10.1073/pnas.71.10.4135","10.1016/j.cccn.2005.04.038"
"915","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2011.07.011"
"916","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2009.12.007"
"917","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09609.x"
"918","10.1073/pnas.71.10.4135","10.1101/cshperspect.a032474"
"919","10.1073/pnas.71.10.4135","10.1016/j.molcel.2007.01.015"
"920","10.1073/pnas.71.10.4135","10.1093/nar/gkz902"
"921","10.1073/pnas.71.10.4135","10.1002/ange.200900647"
"922","10.1073/pnas.71.10.4135","10.1200/cci.18.00057"
"923","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c01073"
"924","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c00545"
"925","10.1073/pnas.71.10.4135","10.1063/5.0043671"
"926","10.1073/pnas.71.10.4135","10.1515/bchm2.1978.359.2.1541"
"927","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1009913"
"928","10.1073/pnas.71.10.4135","10.1371/journal.pgen.1003810"
"929","10.1073/pnas.71.10.4135","10.1088/1367-2630/18/3/033006"
"930","10.1073/pnas.71.10.4135","10.1088/1367-2630/17/5/055026"
"931","10.1073/pnas.71.10.4135","10.1126/scisignal.abj9842"
"932","10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.07.003"
"933","10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.02.038"
"934","10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.10.009"
"935","10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.07.025"
"936","10.1073/pnas.71.10.4135","10.3109/10409237909102564"
"937","10.1073/pnas.71.10.4135","10.1016/j.ijmm.2013.07.006"
"938","10.1073/pnas.71.10.4135","10.1016/j.bpj.2020.06.002"
"939","10.1073/pnas.71.10.4135","10.1529/biophysj.108.131771"
"940","10.1073/pnas.71.10.4135","10.1128/mcb.15.1.298"
"941","10.1073/pnas.71.10.4135","10.1073/pnas.131215498"
"942","10.1073/pnas.71.10.4135","10.1073/pnas.1721096115"
"943","10.1073/pnas.71.10.4135","10.1016/j.bpj.2012.11.2341"
"944","10.1073/pnas.71.10.4135","10.1016/j.cossms.2018.11.002"
"945","10.1073/pnas.71.10.4135","10.1038/44872"
"946","10.1073/pnas.71.10.4135","10.1002/qua.560230238"
"947","10.1073/pnas.71.10.4135","10.1002/qua.20385"
"948","10.1073/pnas.71.10.4135","10.1103/physreve.106.064128"
"949","10.1073/pnas.71.10.4135","10.1002/ange.202309501"
"950","10.1073/pnas.71.10.4135","10.1016/j.it.2021.09.004"
"951","10.1073/pnas.71.10.4135","10.1126/science.8146659"
"952","10.1073/pnas.71.10.4135","10.1021/bi00528a001"
"953","10.1073/pnas.71.10.4135","10.1021/bi00580a034"
"954","10.1073/pnas.71.10.4135","10.1103/physreve.105.044140"
"955","10.1073/pnas.71.10.4135","10.1016/j.cbpa.2010.08.001"
"956","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.7b06828"
"957","10.1073/pnas.71.10.4135","10.1016/j.cell.2018.04.005"
"958","10.1073/pnas.71.10.4135","10.1128/jb.170.8.3756-3760.1988"
"959","10.1073/pnas.71.10.4135","10.1155/2010/960298"
"960","10.1073/pnas.71.10.4135","10.3389/fendo.2022.1029177"
"961","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.3c00345"
"962","10.1073/pnas.71.10.4135","10.1016/j.bpj.2023.02.028"
"963","10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.12.028"
"964","10.1073/pnas.71.10.4135","10.1016/j.molcel.2023.01.019"
"965","10.1073/pnas.71.10.4135","10.15406/mojabb.2021.05.00151"
"966","10.1073/pnas.71.10.4135","10.1098/rsif.2022.0810"
"967","10.1073/pnas.71.10.4135","10.1007/s10739-014-9382-3"
"968","10.1073/pnas.71.10.4135","10.1016/j.cplett.2011.12.065"
"969","10.1073/pnas.71.10.4135","10.1158/2326-6066.cir-15-0042"
"970","10.1073/pnas.71.10.4135","10.1002/wsbm.1306"
"971","10.1073/pnas.71.10.4135","10.1586/epr.13.7"
"972","10.1073/pnas.71.10.4135","10.1038/ncomms1850"
"973","10.1073/pnas.71.10.4135","10.1093/nar/gkz701"
"974","10.1073/pnas.71.10.4135","10.1093/nar/gkz254"
"975","10.1073/pnas.71.10.4135","10.1093/nar/gkz008"
"976","10.1073/pnas.71.10.4135","10.1007/s00018-017-2503-3"
"977","10.1073/pnas.71.10.4135","10.1016/j.plrev.2010.08.002"
"978","10.1073/pnas.71.10.4135","10.1371/journal.pone.0113516"
"979","10.1073/pnas.71.10.4135","10.1371/journal.pone.0065623"
"980","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008359"
"981","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008654"
"982","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007884"
"983","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007789"
"984","10.1073/pnas.71.10.4135","10.1088/1367-2630/16/10/103024"
"985","10.1073/pnas.71.10.4135","10.1016/j.bpj.2018.08.013"
"986","10.1073/pnas.71.10.4135","10.1016/j.mib.2008.02.015"
"987","10.1073/pnas.71.10.4135","10.1073/pnas.1721431115"
"988","10.1073/pnas.71.10.4135","10.1073/pnas.1119911109"
"989","10.1073/pnas.71.10.4135","10.1088/1742-5468/ac85e8"
"990","10.1073/pnas.71.10.4135","10.1038/s41467-022-34516-x"
"991","10.1073/pnas.71.10.4135","10.1073/pnas.1817255116"
"992","10.1073/pnas.71.10.4135","10.1007/bf00596848"
"993","10.1073/pnas.71.10.4135","10.1088/0953-8984/29/2/025101"
"994","10.1073/pnas.71.10.4135","10.1088/0953-8984/28/15/153004"
"995","10.1073/pnas.71.10.4135","10.1103/physreve.104.034417"
"996","10.1073/pnas.71.10.4135","10.1103/physreve.104.014408"
"997","10.1073/pnas.71.10.4135","10.1103/physreve.103.062412"
"998","10.1073/pnas.71.10.4135","10.1016/j.cbpa.2008.01.016"
"999","10.1073/pnas.71.10.4135","10.1016/j.cell.2017.03.006"
"1000","10.1073/pnas.71.10.4135","10.1016/j.cell.2016.06.012"
"1001","10.1073/pnas.71.10.4135","10.1016/j.cell.2016.02.047"
"1002","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)43486-2"
"1003","10.1073/pnas.71.10.4135","10.7554/elife.60415"
"1004","10.1073/pnas.71.10.4135","10.1101/gad.7.2.173"
"1005","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.3c01376"
"1006","10.1073/pnas.71.10.4135","10.1093/nar/gky1178"
"1007","10.1073/pnas.71.10.4135","10.1093/nar/gky346"
"1008","10.1073/pnas.71.10.4135","10.1016/s0167-4781(98)00169-9"
"1009","10.1073/pnas.71.10.4135","10.1007/bf01933911"
"1010","10.1073/pnas.71.10.4135","10.1051/mmnp/20105313"
"1011","10.1073/pnas.71.10.4135","10.1371/journal.pone.0163134"
"1012","10.1073/pnas.71.10.4135","10.1371/journal.pone.0066112"
"1013","10.1073/pnas.71.10.4135","10.1371/journal.pone.0015004"
"1014","10.1073/pnas.71.10.4135","10.1021/ja511945e"
"1015","10.1073/pnas.71.10.4135","10.1186/s12915-015-0117-5"
"1016","10.1073/pnas.71.10.4135","10.1186/s12915-014-0102-4"
"1017","10.1073/pnas.71.10.4135","10.1186/1741-7007-12-29"
"1018","10.1073/pnas.71.10.4135","10.1186/1741-7007-11-110"
"1019","10.1073/pnas.71.10.4135","10.1083/jcb.200909175"
"1020","10.1073/pnas.71.10.4135","10.1083/jcb.200811080"
"1021","10.1073/pnas.71.10.4135","10.1063/5.0018558"
"1022","10.1073/pnas.71.10.4135","10.1063/5.0009747"
"1023","10.1073/pnas.71.10.4135","10.1063/1.5144726"
"1024","10.1073/pnas.71.10.4135","10.1146/annurev.physchem.58.032806.104550"
"1025","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007681"
"1026","10.1073/pnas.71.10.4135","10.1103/physrevlett.118.158103"
"1027","10.1073/pnas.71.10.4135","10.1016/j.jmb.2010.04.038"
"1028","10.1073/pnas.71.10.4135","10.1016/j.jmb.2009.10.031"
"1029","10.1073/pnas.71.10.4135","10.1038/nnano.2008.190"
"1030","10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.12.008"
"1031","10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.06.010"
"1032","10.1073/pnas.71.10.4135","10.1529/biophysj.105.066001"
"1033","10.1073/pnas.71.10.4135","10.1529/biophysj.105.080044"
"1034","10.1073/pnas.71.10.4135","10.1016/0301-4622(92)80030-9"
"1035","10.1073/pnas.71.10.4135","10.1002/anie.202317997"
"1036","10.1073/pnas.71.10.4135","10.1021/bi00279a005"
"1037","10.1073/pnas.71.10.4135","10.1088/0953-8984/27/6/064108"
"1038","10.1073/pnas.71.10.4135","10.1103/physreve.103.052411"
"1039","10.1073/pnas.71.10.4135","10.1103/physreve.103.032110"
"1040","10.1073/pnas.71.10.4135","10.1016/j.cell.2015.03.052"
"1041","10.1073/pnas.71.10.4135","10.1016/j.cell.2014.08.042"
"1042","10.1073/pnas.71.10.4135","10.7554/elife.52483"
"1043","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)68712-0"
"1044","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)40720-5"
"1045","10.1073/pnas.71.10.4135","10.1046/j.1440-1592.1999.00132.x"
"1046","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1990.tb15409.x"
"1047","10.1073/pnas.71.10.4135","10.1093/nar/gkx1256"
"1048","10.1073/pnas.71.10.4135","10.1093/nar/gkx849"
"1049","10.1073/pnas.71.10.4135","10.1016/1010-6030(94)02007-8"
"1050","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b03197"
"1051","10.1073/pnas.71.10.4135","10.1016/j.biochi.2015.04.013"
"1052","10.1073/pnas.71.10.4135","10.1063/1.5120511"
"1053","10.1073/pnas.71.10.4135","10.1063/1.3274803"
"1054","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005490"
"1055","10.1073/pnas.71.10.4135","10.1007/s11047-017-9646-x"
"1056","10.1073/pnas.71.10.4135","10.1007/s11047-013-9379-4"
"1057","10.1073/pnas.71.10.4135","10.1016/s0969-2126(96)00122-0"
"1058","10.1073/pnas.71.10.4135","10.1128/ecosalplus.2.5.4"
"1059","10.1073/pnas.71.10.4135","10.1103/physrevlett.102.258101"
"1060","10.1073/pnas.71.10.4135","10.1093/genetics/148.4.1551"
"1061","10.1073/pnas.71.10.4135","10.3390/life12040567"
"1062","10.1073/pnas.71.10.4135","10.1111/j.1749-6632.1979.tb14140.x"
"1063","10.1073/pnas.71.10.4135","10.1016/j.bbagrm.2013.02.006"
"1064","10.1073/pnas.71.10.4135","10.1007/s12304-021-09405-3"
"1065","10.1073/pnas.71.10.4135","10.1007/s12304-012-9143-7"
"1066","10.1073/pnas.71.10.4135","10.1016/j.bpj.2016.01.022"
"1067","10.1073/pnas.71.10.4135","10.1098/rstb.2016.0185"
"1068","10.1073/pnas.71.10.4135","10.1073/pnas.1712962114"
"1069","10.1073/pnas.71.10.4135","10.1073/pnas.1200939109"
"1070","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.2c05513"
"1071","10.1073/pnas.71.10.4135","10.1016/0014-5793(78)81001-1"
"1072","10.1073/pnas.71.10.4135","10.1038/s43588-021-00076-1"
"1073","10.1073/pnas.71.10.4135","10.1021/bi00345a040"
"1074","10.1073/pnas.71.10.4135","10.1103/physreve.101.062420"
"1075","10.1073/pnas.71.10.4135","10.1103/physreve.101.062125"
"1076","10.1073/pnas.71.10.4135","10.1016/j.cell.2013.03.032"
"1077","10.1073/pnas.71.10.4135","10.1016/j.tcs.2004.03.015"
"1078","10.1073/pnas.71.10.4135","10.1128/jb.153.1.357-363.1983"
"1079","10.1073/pnas.71.10.4135","10.1128/jb.02579-14"
"1080","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)35774-5"
"1081","10.1073/pnas.71.10.4135","10.1101/gad.1336305"
"1082","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)45991-1"
"1083","10.1073/pnas.71.10.4135","10.1074/jbc.m806717200"
"1084","10.1073/pnas.71.10.4135","10.1134/s0026893320050027"
"1085","10.1073/pnas.71.10.4135","10.1134/s0026893320040159"
"1086","10.1073/pnas.71.10.4135","10.1134/s0026893319020043"
"1087","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1989.tb14525.x"
"1088","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1992.tb17441.x"
"1089","10.1073/pnas.71.10.4135","10.1007/bf01923511"
"1090","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b00441"
"1091","10.1073/pnas.71.10.4135","10.1016/j.biochi.2012.05.019"
"1092","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005421"
"1093","10.1073/pnas.71.10.4135","10.2142/biophysics.11.85"
"1094","10.1073/pnas.71.10.4135","10.1016/s0531-5565(02)00030-x"
"1095","10.1073/pnas.71.10.4135","10.1002/prot.24131"
"1096","10.1073/pnas.71.10.4135","10.1103/physrevlett.84.2271"
"1097","10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.11.056"
"1098","10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.08.009"
"1099","10.1073/pnas.71.10.4135","10.1016/s0166-1280(00)00329-8"
"1100","10.1073/pnas.71.10.4135","10.1038/ng1956"
"1101","10.1073/pnas.71.10.4135","10.1002/cbic.200500364"
"1102","10.1073/pnas.71.10.4135","10.1002/cbic.200500299"
"1103","10.1073/pnas.71.10.4135","10.1016/j.bpc.2011.05.006"
"1104","10.1073/pnas.71.10.4135","10.1529/biophysj.104.050765"
"1105","10.1073/pnas.71.10.4135","10.1529/biophysj.104.042929"
"1106","10.1073/pnas.71.10.4135","10.1073/pnas.1708148114"
"1107","10.1073/pnas.71.10.4135","10.1073/pnas.1116480109"
"1108","10.1073/pnas.71.10.4135","10.1038/342142a0"
"1109","10.1073/pnas.71.10.4135","10.1103/physreve.106.044405"
"1110","10.1073/pnas.71.10.4135","10.1016/0014-5793(77)80792-8"
"1111","10.1073/pnas.71.10.4135","10.1002/anie.202309501"
"1112","10.1073/pnas.71.10.4135","10.1007/bf00450633"
"1113","10.1073/pnas.71.10.4135","10.1021/bi00342a019"
"1114","10.1073/pnas.71.10.4135","10.1088/0953-8984/25/37/374104"
"1115","10.1073/pnas.71.10.4135","10.1103/physreve.101.040401"
"1116","10.1073/pnas.71.10.4135","10.1103/physreve.101.042204"
"1117","10.1073/pnas.71.10.4135","10.1103/physreve.101.022415"
"1118","10.1073/pnas.71.10.4135","10.1103/physreve.101.012410"
"1119","10.1073/pnas.71.10.4135","10.1103/physreve.101.012409"
"1120","10.1073/pnas.71.10.4135","10.1103/physreve.100.062502"
"1121","10.1073/pnas.71.10.4135","10.1016/j.cell.2010.06.039"
"1122","10.1073/pnas.71.10.4135","10.7554/elife.42498"
"1123","10.1073/pnas.71.10.4135","10.7554/elife.41017"
"1124","10.1073/pnas.71.10.4135","10.7554/elife.39180"
"1125","10.1073/pnas.71.10.4135","10.1101/gad.1131003"
"1126","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)69044-7"
"1127","10.1073/pnas.71.10.4135","10.1134/s0026893306040182"
"1128","10.1073/pnas.71.10.4135","10.1098/rsob.180249"
"1129","10.1073/pnas.71.10.4135","10.1002/eji.201445214"
"1130","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1004351"
"1131","10.1073/pnas.71.10.4135","10.3390/biom11101530"
"1132","10.1073/pnas.71.10.4135","10.1142/s0217979203018028"
"1133","10.1073/pnas.71.10.4135","10.1103/physrevlett.115.260603"
"1134","10.1073/pnas.71.10.4135","10.1103/physrevlett.115.248101"
"1135","10.1073/pnas.71.10.4135","10.1016/j.semcdb.2014.06.012"
"1136","10.1073/pnas.71.10.4135","10.1038/ni.2940"
"1137","10.1073/pnas.71.10.4135","10.1016/s0301-4622(03)00068-1"
"1138","10.1073/pnas.71.10.4135","10.1016/j.molcatb.2009.03.015"
"1139","10.1073/pnas.71.10.4135","10.1080/01442350902999682"
"1140","10.1073/pnas.71.10.4135","10.1073/pnas.1614838114"
"1141","10.1073/pnas.71.10.4135","10.1016/j.bpj.2014.10.022"
"1142","10.1073/pnas.71.10.4135","10.1126/science.277.5330.1262"
"1143","10.1073/pnas.71.10.4135","10.1016/0014-5793(75)80702-2"
"1144","10.1073/pnas.71.10.4135","10.1016/s0161-5890(02)00065-2"
"1145","10.1073/pnas.71.10.4135","10.1049/ip-syb:20050086"
"1146","10.1073/pnas.71.10.4135","10.1103/physrevlett.129.278001"
"1147","10.1073/pnas.71.10.4135","10.1063/5.0166848"
"1148","10.1073/pnas.71.10.4135","10.1126/science.1111408"
"1149","10.1073/pnas.71.10.4135","10.1126/science.1113415"
"1150","10.1073/pnas.71.10.4135","10.1103/physreve.100.012131"
"1151","10.1073/pnas.71.10.4135","10.1088/1674-1056/25/1/018706"
"1152","10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.036"
"1153","10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.019"
"1154","10.1073/pnas.71.10.4135","10.1016/0040-4020(77)84042-8"
"1155","10.1073/pnas.71.10.4135","10.21468/scipostphys.12.4.139"
"1156","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)30278-8"
"1157","10.1073/pnas.71.10.4135","10.1098/rspa.2016.0822"
