"","cited","citing"
"10763","10.1074/jbc.m110.105320","10.1016/j.ejmech.2019.111941"
"10764","10.1074/jbc.m110.105320","10.1074/jbc.rev118.002956"
"10765","10.1074/jbc.m110.105320","10.1016/j.ijbiomac.2021.12.176"
"10766","10.1074/jbc.m110.105320","10.1021/acs.jcim.2c01332"
"10767","10.1074/jbc.m110.105320","10.1016/bs.enz.2020.07.002"
"10768","10.1074/jbc.m110.105320","10.1093/nar/gkad778"
"10769","10.1074/jbc.m110.105320","10.1016/j.abb.2012.11.014"
"10770","10.1074/jbc.m110.105320","10.1021/jp205037a"
"10771","10.1074/jbc.m110.105320","10.1074/jbc.m115.698225"
"10772","10.1074/jbc.m110.105320","10.1074/jbc.m115.700849"
"10773","10.1074/jbc.m110.105320","10.1128/ecosalplus.esp-0002-2016"
"10774","10.1074/jbc.m110.105320","10.1128/ecosalplus.4.2.1"
"10775","10.1074/jbc.m110.105320","10.1073/pnas.1200109109"
"10776","10.1074/jbc.m110.105320","10.1074/jbc.m115.648568"
"10777","10.1074/jbc.m110.105320","10.1038/nrmicro2472"
"10778","10.1074/jbc.m110.133553","10.1146/annurev-genet-120213-092101"
"10779","10.1074/jbc.m110.133553","10.7124/bc.00090e"
"10780","10.1074/jbc.m110.133553","10.1016/j.bbagen.2017.01.031"
"10781","10.1074/jbc.m110.133553","10.1074/jbc.m110.105320"
"10782","10.1074/jbc.m110.133553","10.1073/pnas.1016460108"
"10783","10.1074/jbc.m110.133553","10.1093/nar/gku1218"
"10784","10.1074/jbc.m110.133553","10.1038/srep41763"
"10785","10.1074/jbc.m110.133553","10.1042/bj20111925"
"10786","10.1074/jbc.m110.133553","10.15252/embj.201488199"
"10787","10.1074/jbc.m110.133553","10.1371/journal.pbio.1002465"
"10788","10.1074/jbc.m110.133553","10.1002/pro.4418"
"10789","10.1074/jbc.m110.133553","10.1021/acs.biochem.5b01167"
"10790","10.1074/jbc.m110.133553","10.1021/acs.biochem.5b01185"
"10791","10.1074/jbc.m110.133553","10.1021/cb5006596"
"10792","10.1074/jbc.m110.133553","10.1093/nar/gkt252"
"10793","10.1074/jbc.m110.133553","10.3390/biom8020022"
"10794","10.1074/jbc.m110.133553","10.1007/s11427-013-4542-9"
"10795","10.1074/jbc.m110.133553","10.1021/bi5007699"
"10796","10.1074/jbc.m110.133553","10.1021/cb400248f"
"10797","10.1074/jbc.m110.133553","10.1093/nar/gks982"
"10798","10.1074/jbc.m110.133553","10.1101/2021.10.18.464777"
"10799","10.1074/jbc.m110.133553","10.1002/1873-3468.14805"
"10800","10.1074/jbc.m110.133553","10.1002/1873-3468.14780"
"10801","10.1074/jbc.m110.133553","10.1021/ja2048122"
"10802","10.1074/jbc.m110.133553","10.1007/s11224-023-02204-1"
"10803","10.1074/jbc.m110.133553","10.1021/bi301180x"
"10804","10.1074/jbc.m110.133553","10.1093/nar/gkr595"
"10805","10.1074/jbc.m110.133553","10.1021/bi2012004"
"10806","10.1074/jbc.m110.133553","10.1093/nar/gkq763"
"10807","10.1074/jbc.m110.133553","10.1021/bi101360a"
"10808","10.1074/jbc.m110.133553","10.1074/jbc.m112.372151"
"10809","10.1074/jbc.m110.133553","10.1016/j.jmb.2019.01.029"
"10810","10.1074/jbc.m110.133553","10.1016/j.jmb.2017.10.024"
"10811","10.1074/jbc.m110.133553","10.1073/pnas.1218374110"
"10812","10.1074/jbc.m110.133553","10.1002/wrna.1224"
"10813","10.1074/jbc.m110.133553","10.1002/wrna.122"
"10814","10.1074/jbc.m110.133553","10.1080/07391102.2016.1155171"
"10815","10.1074/jbc.m110.133553","10.1038/s41586-018-0137-8"
"10816","10.1074/jbc.m110.133553","10.1074/jbc.m111.232611"
"10817","10.1074/jbc.m110.133553","10.1093/nar/gkac207"
"10818","10.1074/jbc.m110.133553","10.1016/j.ymeth.2016.12.009"
"10819","10.1074/jbc.m110.133553","10.1016/j.ymeth.2016.09.015"
"10820","10.1074/jbc.m110.133553","10.1016/b978-0-12-386497-0.00001-3"
"10821","10.1074/jbc.m110.133553","10.1261/rna.071720.119"
"10822","10.1074/jbc.m110.133553","10.1096/fasebj.26.1_supplement.945.2"
"10823","10.1074/jbc.m110.133553","10.1111/febs.15199"
"10824","10.1074/jbc.m110.133553","10.1111/febs.15053"
"10825","10.1074/jbc.m110.133553","10.1007/128_2013_456"
"10826","10.1074/jbc.m110.133553","10.1007/128_2013_423"
"10827","10.1074/jbc.m110.133553","10.1038/s41467-023-41244-3"
"10828","10.1074/jbc.m110.133553","10.1074/jbc.rev118.002956"
"10829","10.1074/jbc.m110.133553","10.1021/acscentsci.6b00339"
"10830","10.1074/jbc.m110.133553","10.1021/acs.jpclett.0c01073"
"10831","10.1074/jbc.m110.133553","10.1016/j.abb.2012.11.014"
"10832","10.1074/jbc.m110.133553","10.1101/2023.01.31.526100"
"10833","10.1074/jbc.m110.133553","10.1101/2022.02.09.479832"
"10834","10.1074/jbc.m110.133553","10.1074/jbc.m115.698225"
"10835","10.1074/jbc.m110.133553","10.1016/j.biochi.2017.12.006"
"10836","10.1074/jbc.m110.133553","10.1128/ecosalplus.esp-0002-2016"
"10837","10.1074/jbc.m110.133553","10.1128/ecosalplus.4.2.1"
"10838","10.1074/jbc.m110.133553","10.1016/bs.apcsb.2017.04.002"
"10839","10.1074/jbc.m110.133553","10.1074/jbc.m115.648568"
"10840","10.1074/jbc.m110.133553","10.1093/nar/gkx487"
"10841","10.1074/jbc.m110.133553","10.1101/2020.04.06.027615"
"10842","10.1074/jbc.m110.133553","10.1038/nrmicro2472"
"10843","10.1016/j.pharmthera.2022.108175","10.1016/b978-0-323-85517-4.00009-6"
"10844","10.1007/bf00331638","10.1128/mr.53.3.273-298.1989"
"10845","10.1007/bf00331638","10.1128/mr.52.3.354-374.1988"
"10846","10.1007/bf00331638","10.1016/s0022-2836(05)80167-6"
"10847","10.1007/bf00331638","10.1007/978-1-4615-2407-6_37"
"10848","10.1007/bf00331638","10.1007/978-1-4615-2407-6_29"
"10849","10.1007/bf00331638","10.1016/0300-9084(94)90062-0"
"10850","10.1007/bf00331638","10.1016/0300-9084(87)90245-8"
"10851","10.1007/bf00331638","10.1016/s0301-4770(08)61487-6"
"10852","10.1007/bf00331638","10.1021/bi00081a003"
"10853","10.1007/bf00331638","10.1016/0022-2836(90)90074-v"
"10854","10.1007/bf00331638","10.1128/aac.42.1.59"
"10855","10.1007/bf00331638","10.1016/0022-2836(92)90466-w"
"10856","10.1007/bf00331638","10.1016/0022-2836(87)90467-0"
"10857","10.1007/bf00331638","10.1111/j.1574-6968.1988.tb03189.x"
"10858","10.1007/bf00331638","10.1007/bf00328126"
"10859","10.1007/bf00331638","10.1016/s0076-6879(88)64073-0"
"10860","10.1007/bf00331638","10.1016/0968-0004(87)90080-6"
"10861","10.1007/bf00331638","10.1016/0968-0004(87)90101-0"
"10862","10.1007/bf00331638","10.1073/pnas.030541097"
"10863","10.1007/bf00331638","10.1016/s0021-9258(18)71592-5"
"10864","10.1007/bf00331638","10.1007/bf02428051"
"10865","10.1007/bf00331638","10.1111/j.1365-2958.1991.tb00733.x"
"10866","10.1007/bf00331638","10.1016/0022-2836(91)90599-2"
"10867","10.1007/bf00331638","10.1128/mcb.11.9.4616-4626.1991"
"10868","10.1007/bf00331638","10.1017/s0033583500005370"
"10869","10.1007/bf00331638","10.1186/s12929-023-00963-x"
"10870","10.1007/bf00331638","10.1128/jb.170.9.4147-4152.1988"
"10871","10.1007/bf00331638","10.1128/jb.171.6.3233-3246.1989"
"10872","10.1007/bf00331638","10.1128/jb.170.8.3756-3760.1988"
"10873","10.1007/bf00331638","10.1111/j.1432-1033.1990.tb15410.x"
"10874","10.1007/bf00331638","10.1002/9781118156247.ch6"
"10875","10.1007/bf00331638","10.1007/978-3-642-73139-6_31"
"10876","10.1007/bf00331638","10.1006/jmbi.2001.5096"
"10877","10.1016/j.copbio.2018.01.029","10.1007/978-3-031-16084-4_2"
"10878","10.1016/j.copbio.2018.01.029","10.1007/978-3-319-97852-9_14"
"10879","10.1016/j.copbio.2018.01.029","10.1016/j.bbrc.2022.08.095"
"10880","10.1016/j.copbio.2018.01.029","10.1007/978-3-030-34471-9_16"
"10881","10.1016/j.copbio.2018.01.029","10.1002/adma.202006606"
"10882","10.1016/j.copbio.2018.01.029","10.1007/978-3-030-18529-9_1"
"10883","10.1016/j.copbio.2018.01.029","10.1002/adhm.202304212"
"10884","10.1016/j.copbio.2018.01.029","10.3389/fbioe.2023.1219054"
"10885","10.1016/j.copbio.2018.01.029","10.1016/j.copbio.2022.102727"
"10886","10.2119/molmed.2009.00026","10.1101/2021.03.12.435139"
"10887","10.2119/molmed.2009.00026","10.3390/genes2030562"
"10888","10.2119/molmed.2009.00026","10.1038/srep41517"
"10889","10.2119/molmed.2009.00026","10.1016/j.bbrc.2018.08.135"
"10890","10.2119/molmed.2009.00026","10.1016/j.celrep.2020.107754"
"10891","10.2119/molmed.2009.00026","10.1038/s41556-022-00887-y"
"10892","10.2119/molmed.2009.00026","10.1002/dvdy.23746"
"10893","10.2119/molmed.2009.00026","10.1007/s10522-010-9261-z"
"10894","10.2119/molmed.2009.00026","10.1093/biolre/ioac014"
"10895","10.2119/molmed.2009.00026","10.1261/rna.070557.119"
"10896","10.2119/molmed.2009.00026","10.1016/j.jbiotec.2011.03.024"
"10897","10.2119/molmed.2009.00026","10.1002/gepi.21652"
"10898","10.2119/molmed.2009.00026","10.1007/s12304-011-9118-0"
"10899","10.1111/j.1432-1033.1979.tb12915.x","10.1016/j.bcmd.2006.10.006"
"10900","10.1111/j.1432-1033.1979.tb12915.x","10.1038/nsmb.1896"
"10901","10.1111/j.1432-1033.1979.tb12915.x","10.1016/s0300-9084(81)80189-7"
"10902","10.1111/j.1432-1033.1979.tb12915.x","10.1007/bf02357085"
"10903","10.1111/j.1432-1033.1979.tb12915.x","10.1016/s0079-6603(08)60084-7"
"10904","10.1111/j.1432-1033.1979.tb12915.x","10.1111/j.1365-2958.2008.06283.x"
"10905","10.1111/j.1432-1033.1979.tb12915.x","10.1007/978-94-009-4097-0_10"
"10906","10.1111/j.1432-1033.1979.tb12915.x","10.1007/978-3-642-81503-4_6"
"10907","10.1016/0014-5793(80)80211-0","10.1016/b978-0-12-598780-6.50013-3"
"10908","10.1016/0014-5793(80)80211-0","10.1002/ange.19850971206"
"10909","10.1016/0014-5793(80)80211-0","10.1016/0022-2836(82)90492-2"
"10910","10.1016/0014-5793(80)80211-0","10.1002/anie.198510151"
"10911","10.1016/0014-5793(80)80211-0","10.1016/0022-2836(82)90106-1"
"10912","10.1016/0014-5793(80)80211-0","10.1002/qua.560280727"
"10913","10.1016/0014-5793(80)80211-0","10.1007/978-1-349-06007-8_3"
"10914","10.1016/0014-5793(80)80211-0","10.1007/bf00933683"
"10915","10.1016/0014-5793(80)80211-0","10.1007/978-1-4684-4124-6_1"
"10916","10.1016/0014-5793(80)80211-0","10.1007/978-3-642-68272-8_11"
"10917","10.1016/0014-5793(80)80211-0","10.1007/978-3-642-68272-8_13"
"10918","10.1016/0014-5793(80)80211-0","10.1016/s0022-2836(82)80017-x"
"10919","10.1016/0014-5793(83)80519-5","10.1016/0014-5793(87)81539-9"
"10920","10.1016/0014-5793(83)80519-5","10.1016/s0079-6468(08)70344-8"
"10921","10.1016/0014-5793(83)80519-5","10.1016/0300-9084(87)90207-0"
"10922","10.1016/0014-5793(83)80519-5","10.1016/s0014-5793(97)00261-5"
"10923","10.1016/0014-5793(83)80519-5","10.1016/0014-5793(87)81539-9"
"10924","10.1016/0014-5793(83)80519-5","10.1016/s0021-9258(18)91061-6"
"10925","10.1016/0014-5793(83)80519-5","10.1016/s1074-5521(97)90126-5"
"10926","10.1016/0014-5793(83)80519-5","10.1016/s0014-5793(97)00261-5"
"10927","10.3390/ijms22020952","10.1111/mmi.14918"
"10928","10.3390/ijms22020952","10.3390/biom12111655"
"10929","10.3390/ijms22020952","10.1016/j.foodres.2022.111364"
"10930","10.3390/ijms22020952","10.1007/s43393-023-00201-3"
"10931","10.3390/ijms22020952","10.1002/ggn2.202300201"
"10932","10.3390/ijms22020952","10.1093/nar/gkac174"
"10933","10.3390/ijms22020952","10.1016/j.tube.2022.102284"
"10934","10.3390/ijms22020952","10.1101/2021.07.10.451908"
"10935","10.3390/ijms22020952","10.3390/genes14091803"
"10936","10.3390/ijms22020952","10.1016/j.foodchem.2023.137297"
"10937","10.3390/ijms22020952","10.3389/fmolb.2021.772877"
"10938","10.3390/ijms22020952","10.3390/ijms24119682"
"10939","10.3390/ijms22020952","10.1101/2022.02.02.478902"
"10940","10.3390/ijms22020952","10.1038/s41579-022-00694-0"
"10941","10.3390/ijms22020952","10.1038/s42003-022-03064-x"
"10942","10.1021/nl502890g","10.1186/s12896-016-0254-0"
"10943","10.1021/nl502890g","10.1093/nar/gkv1373"
"10944","10.1021/nl502890g","10.1016/bs.apcsb.2019.01.003"
"10945","10.1021/nl502890g","10.3390/biology10070571"
"10946","10.1021/nl502890g","10.1021/cb500897w"
"10947","10.1021/nl502890g","10.1039/c9cc02616a"
"10948","10.1021/nl502890g","10.1002/pro.3136"
"10949","10.1021/nl502890g","10.3390/ijms21186689"
"10950","10.1021/nl502890g","10.1016/j.bpj.2023.12.014"
"10951","10.1021/nl502890g","10.1016/bs.mie.2016.08.019"
"10952","10.1021/nl502890g","10.1074/jbc.m117.799114"
"10953","10.1021/nl502890g","10.1093/femsre/fuy020"
"10954","10.1021/nl502890g","10.3109/10409238.2015.1102195"
"10955","10.1021/nl502890g","10.1093/nar/gkac496"
"10956","10.1021/nl502890g","10.1016/j.ymeth.2016.07.004"
"10957","10.1021/nl502890g","10.1016/j.ymeth.2016.05.009"
"10958","10.1021/nl502890g","10.1016/j.dnarep.2021.103229"
"10959","10.1021/nl502890g","10.1038/s41594-018-0181-y"
"10960","10.1021/nl502890g","10.1038/s41467-020-15241-9"
"10961","10.1021/nl502890g","10.1016/bs.mie.2016.08.018"
"10962","10.1021/nl502890g","10.1093/nar/gkab087"
"10963","10.1021/nl502890g","10.1016/bs.enz.2023.05.002"
"10964","10.1021/nl502890g","10.7554/elife.60515"
"10965","10.1021/nl502890g","10.1074/jbc.m115.697938"
"10966","10.1021/nl502890g","10.1101/2023.02.07.527508"
"10967","10.1021/nl502890g","10.1101/435636"
"10968","10.1021/nl502890g","10.1101/2021.01.04.425319"
"10969","10.1021/nl502890g","10.1371/journal.pcbi.1005067"
"10970","10.1021/nl502890g","10.1101/2020.07.09.194779"
"10971","10.1021/nl502890g","10.1016/bs.mie.2017.11.016"
"10972","10.1021/nl502890g","10.1101/2021.05.10.443430"
"10973","10.1021/nl502890g","10.1093/nar/gkw574"
"10974","10.1021/nl502890g","10.1093/nar/gkw563"
"10975","10.1021/nl502890g","10.1093/nar/gkw102"
"10976","10.1021/nl502890g","10.1021/acs.nanolett.5b03956"
"10977","10.1021/nl502890g","10.1016/j.bpj.2015.11.1085"
"10978","10.1371/journal.pcbi.1003300","10.1103/physrevlett.115.118102"
"10979","10.1371/journal.pcbi.1003300","10.1103/physreve.95.062409"
"10980","10.1371/journal.pcbi.1003300","10.1007/978-1-4471-6762-4_8"
"10981","10.1371/journal.pcbi.1003300","10.1103/physreve.94.042416"
"10982","10.1371/journal.pcbi.1003300","10.1088/1751-8121/aa7f7a"
"10983","10.1371/journal.pcbi.1003300","10.1103/physreve.93.022116"
"10984","10.1371/journal.pcbi.1003300","10.1103/physrevx.7.021004"
"10985","10.1371/journal.pcbi.1003300","10.1103/physrevx.6.041053"
"10986","10.1371/journal.pcbi.1003300","10.1088/1742-5468/2015/00/p07025"
"10987","10.1371/journal.pcbi.1003300","10.1073/pnas.1411524111"
"10988","10.1371/journal.pcbi.1003300","10.1088/2399-6528/aab654"
"10989","10.1371/journal.pcbi.1003300","10.1016/j.coisb.2017.12.005"
"10990","10.1371/journal.pcbi.1003300","10.1007/s10955-015-1440-5"
"10991","10.1371/journal.pcbi.1003300","10.1101/2024.02.27.582188"
"10992","10.1371/journal.pcbi.1003300","10.1088/1367-2630/17/5/055026"
"10993","10.1371/journal.pcbi.1003300","10.1101/421586"
"10994","10.1371/journal.pcbi.1003300","10.1038/srep25191"
"10995","10.1371/journal.pcbi.1003300","10.1088/1367-2630/16/10/103024"
"10996","10.1371/journal.pcbi.1003300","10.1016/j.mib.2015.12.001"
"10997","10.1371/journal.pcbi.1003300","10.1103/physrevlett.118.010601"
"10998","10.1371/journal.pcbi.1003300","10.1016/j.bpj.2017.09.031"
"10999","10.1371/journal.pcbi.1003300","10.1103/physreve.102.052405"
"11000","10.1371/journal.pcbi.1003300","10.1371/journal.pcbi.1003974"
"11001","10.1371/journal.pcbi.1003016","10.18632/oncotarget.2439"
"11002","10.1371/journal.pcbi.1003016","10.1534/genetics.112.145805"
"11003","10.1371/journal.pcbi.1003016","10.1007/978-1-0716-2549-1_7"
"11004","10.1371/journal.pcbi.1003016","10.1021/acs.jmedchem.0c00766"
"11005","10.1371/journal.pcbi.1003016","10.1101/2021.09.22.461454"
"11006","10.1371/journal.pcbi.1003016","10.1101/421990"
"11007","10.1371/journal.pcbi.1003016","10.1016/j.jmb.2018.06.026"
"11008","10.1371/journal.pcbi.1003016","10.1002/cbic.202100561"
"11009","10.1371/journal.pcbi.1003016","10.1038/ncomms11256"
"11010","10.1371/journal.pcbi.1003016","10.3390/cells11040643"
"11011","10.1371/journal.pcbi.1003016","10.1016/j.dnarep.2022.103421"
"11012","10.1371/journal.pcbi.1003016","10.1073/pnas.2009237117"
"11013","10.1371/journal.pcbi.1003016","10.1101/614586"
"11014","10.1371/journal.pcbi.1003016","10.1002/0471266949.bmc287"
"11015","10.1371/journal.pcbi.1003016","10.1016/j.molcel.2019.01.005"
"11016","10.1371/journal.pcbi.1003016","10.3390/ijms20174218"
"11017","10.1371/journal.pcbi.1003016","10.1016/j.ddtec.2014.03.012"
"11018","10.1371/journal.pcbi.1003016","10.1002/jcb.27395"
"11019","10.1371/journal.pcbi.1003016","10.1016/j.ejcb.2023.151308"
"11020","10.1371/journal.pcbi.1003016","10.1128/mbio.02786-21"
"11021","10.1371/journal.pcbi.1003016","10.1051/mmnp/201510314"
"11022","10.1371/journal.pcbi.1003016","10.1371/journal.pcbi.1006658"
"11023","10.1371/journal.pcbi.1003016","10.1093/femsyr/fov091"
"11024","10.1371/journal.pcbi.1003016","10.1016/j.chembiol.2017.08.027"
"11025","10.1371/journal.pcbi.1003016","10.1128/mbio.01192-18"
"11026","10.1103/physrevlett.115.038102","10.1038/s41467-020-14806-y"
"11027","10.1103/physrevlett.115.038102","10.1109/spawc.2018.8445876"
"11028","10.1103/physrevlett.115.038102","10.1103/physreve.99.022423"
"11029","10.1103/physrevlett.115.038102","10.1109/tnb.2023.3298600"
"11030","10.1103/physrevlett.115.038102","10.1063/1.5140714"
"11031","10.1103/physrevlett.115.038102","10.1209/0295-5075/132/50003"
"11032","10.1103/physrevlett.115.038102","10.1103/physreve.96.022130"
"11033","10.1103/physrevlett.115.038102","10.1101/366724"
"11034","10.1103/physrevlett.115.038102","10.1101/2022.04.28.489798"
"11035","10.1103/physrevlett.115.038102","10.1103/physreve.96.012405"
"11036","10.1103/physrevlett.115.038102","10.1039/d2lc00807f"
"11037","10.1103/physrevlett.115.038102","10.1103/physreve.94.042416"
"11038","10.1103/physrevlett.115.038102","10.1371/journal.pone.0202331"
"11039","10.1103/physrevlett.115.038102","10.1073/pnas.2103939118"
"11040","10.1103/physrevlett.115.038102","10.1103/physrevx.9.031012"
"11041","10.1103/physrevlett.115.038102","10.1103/physrevx.5.041039"
"11042","10.1103/physrevlett.115.038102","10.1103/physrevlett.127.098102"
"11043","10.1103/physrevlett.115.038102","10.1101/733840"
"11044","10.1103/physrevlett.115.038102","10.1103/physrevresearch.2.043138"
"11045","10.1103/physrevlett.115.038102","10.1103/physrevresearch.2.043146"
"11046","10.1103/physrevlett.115.038102","10.1103/physrevresearch.2.043084"
"11047","10.1103/physrevlett.115.038102","10.1103/physrevresearch.2.023403"
"11048","10.1103/physrevlett.115.038102","10.1038/ncomms12307"
"11049","10.1103/physrevlett.115.038102","10.1073/pnas.2008303117"
"11050","10.1103/physrevlett.115.038102","10.1103/physrevlett.124.168101"
"11051","10.1103/physrevlett.115.038102","10.1119/10.0001898"
"11052","10.1103/physrevlett.115.038102","10.1109/tmbmc.2021.3099411"
"11053","10.1103/physrevlett.115.038102","10.1146/annurev-conmatphys-031218-013554"
"11054","10.1103/physrevlett.115.038102","10.1103/physrevlett.124.028101"
"11055","10.1103/physrevlett.115.038102","10.1016/j.coisb.2019.10.017"
"11056","10.1103/physrevlett.115.038102","10.1007/s10955-015-1445-0"
"11057","10.1103/physrevlett.115.038102","10.1007/s10955-015-1444-1"
"11058","10.1103/physrevlett.115.038102","10.1007/s10955-015-1440-5"
"11059","10.1103/physrevlett.115.038102","10.1103/physrevlett.123.198101"
"11060","10.1103/physrevlett.115.038102","10.1088/1478-3975/13/6/066011"
"11061","10.1103/physrevlett.115.038102","10.1101/790907"
"11062","10.1103/physrevlett.115.038102","10.1073/pnas.2212795120"
"11063","10.1103/physrevlett.115.038102","10.1109/icc45041.2023.10279530"
"11064","10.1103/physrevlett.115.038102","10.1109/tnb.2022.3182587"
"11065","10.1103/physrevlett.115.038102","10.1103/physreve.105.034410"
"11066","10.1103/physrevlett.115.038102","10.1109/tcomm.2019.2933202"
"11067","10.1103/physrevlett.115.038102","10.1103/physrevlett.118.078101"
"11068","10.1103/physrevlett.115.038102","10.1103/physreve.103.042401"
"11069","10.1103/physrevlett.115.038102","10.1109/jproc.2019.2916081"
"11070","10.1103/physrevlett.115.038102","10.1371/journal.pcbi.1005490"
"11071","10.1103/physrevlett.115.038102","10.1103/physreve.102.052411"
"11072","10.1103/physrevlett.115.038102","10.1016/j.dsp.2021.103186"
"11073","10.1016/j.semcdb.2011.03.009","10.1016/b978-0-12-394447-4.10069-0"
"11074","10.1016/j.semcdb.2011.03.009","10.1038/nature19083"
"11075","10.1016/j.semcdb.2011.03.009","10.1038/nrm3934"
"11076","10.1016/j.semcdb.2011.03.009","10.1016/j.semcdb.2012.01.015"
"11077","10.1016/j.semcdb.2011.03.009","10.1038/ncb2755"
"11078","10.1016/j.semcdb.2011.03.009","10.1093/bioinformatics/btw457"
"11079","10.1016/j.semcdb.2011.03.009","10.1091/mbc.e19-12-0725"
"11080","10.1016/j.semcdb.2011.03.009","10.3390/ijms21228719"
"11081","10.1016/j.semcdb.2011.03.009","10.1073/pnas.1607147113"
"11082","10.1016/j.semcdb.2011.03.009","10.1038/s42003-022-04103-3"
"11083","10.1016/j.semcdb.2011.03.009","10.1007/s00432-023-04611-7"
"11084","10.1016/j.semcdb.2011.03.009","10.1038/s41594-023-01105-5"
"11085","10.1016/j.semcdb.2011.03.009","10.3389/fgene.2022.943378"
"11086","10.1016/j.semcdb.2011.03.009","10.15252/embr.201949831"
"11087","10.1016/j.semcdb.2011.03.009","10.1002/mc.22322"
"11088","10.1016/j.semcdb.2011.03.009","10.15252/embr.201540984"
"11089","10.1016/j.semcdb.2011.03.009","10.1016/j.bbrc.2017.02.138"
"11090","10.1016/j.semcdb.2011.03.009","10.1016/j.sbi.2014.08.003"
"11091","10.1016/j.semcdb.2011.03.009","10.3892/ol.2022.13575"
"11092","10.1016/j.semcdb.2011.03.009","10.3389/fonc.2015.00307"
"11093","10.1016/j.semcdb.2011.03.009","10.1074/mcp.m113.033498"
"11094","10.1016/j.semcdb.2011.03.009","10.1016/j.prp.2019.152557"
"11095","10.1016/j.semcdb.2011.03.009","10.1038/ncomms4667"
"11096","10.1016/j.semcdb.2011.03.009","10.1007/s13277-015-3863-7"
"11097","10.1016/j.semcdb.2011.03.009","10.1002/jcp.29156"
"11098","10.1016/j.semcdb.2011.03.009","10.1155/2019/8607859"
"11099","10.1016/j.semcdb.2011.03.009","10.1002/1873-3468.14530"
"11100","10.1016/j.semcdb.2011.03.009","10.1038/nsmb.2593"
"11101","10.1016/j.semcdb.2011.03.009","10.1038/cr.2016.51"
"11102","10.1016/j.semcdb.2011.03.009","10.1016/j.str.2014.09.006"
"11103","10.1016/j.semcdb.2011.03.009","10.3389/fcell.2021.687515"
"11104","10.1016/j.semcdb.2011.03.009","10.1016/j.jmb.2015.08.023"
"11105","10.1016/j.semcdb.2011.03.009","10.1126/science.1248737"
"11106","10.1016/j.semcdb.2011.03.009","10.1016/j.biocel.2013.11.023"
"11107","10.1016/j.semcdb.2011.03.009","10.1038/s41467-019-11833-2"
"11108","10.1016/j.semcdb.2011.03.009","10.1038/nature14471"
"11109","10.1016/j.semcdb.2011.03.009","10.1007/s10142-023-01158-1"
"11110","10.1016/j.semcdb.2011.03.009","10.1101/672964"
"11111","10.1016/j.semcdb.2011.03.009","10.7554/elife.59885"
"11112","10.1016/j.semcdb.2011.03.009","10.1093/bib/bbv052"
"11113","10.1016/j.semcdb.2011.03.009","10.1007/978-1-4939-3756-1_15"
"11114","10.1016/j.semcdb.2011.03.009","10.1101/2021.10.13.464189"
"11115","10.1016/j.semcdb.2011.03.009","10.1101/2020.06.12.148742"
"11116","10.1016/j.semcdb.2011.03.009","10.1098/rsob.130097"
"11117","10.1016/j.semcdb.2010.03.006","10.1111/febs.12157"
"11118","10.1016/j.semcdb.2010.03.006","10.1096/fj.201801464r"
"11119","10.1016/j.semcdb.2010.03.006","10.1093/glycob/cww086"
"11120","10.1016/j.semcdb.2010.03.006","10.1016/j.bbrc.2011.12.109"
"11121","10.1016/j.semcdb.2010.03.006","10.1016/j.bbalip.2018.03.010"
"11122","10.1016/j.semcdb.2010.03.006","10.1016/b978-0-12-374947-5.00007-9"
"11123","10.1016/j.semcdb.2010.03.006","10.1038/s41388-022-02452-1"
"11124","10.1016/j.semcdb.2010.03.006","10.1016/j.jmb.2023.168418"
"11125","10.1016/j.semcdb.2010.03.006","10.1155/2012/736905"
"11126","10.1016/j.semcdb.2010.03.006","10.1016/j.fsi.2013.07.024"
"11127","10.1016/j.semcdb.2010.03.006","10.1016/j.brainres.2016.03.044"
"11128","10.1016/j.semcdb.2010.03.006","10.1016/j.jprot.2013.10.026"
"11129","10.1016/j.semcdb.2010.03.006","10.1007/978-3-319-90725-3_3"
"11130","10.1016/j.semcdb.2010.03.006","10.1016/j.gene.2018.04.083"
"11131","10.1016/j.semcdb.2010.03.006","10.1016/j.aquatox.2012.10.016"
"11132","10.1016/j.semcdb.2010.03.006","10.1007/978-4-431-55381-6_1"
"11133","10.1016/j.semcdb.2010.03.006","10.1007/978-1-4939-1130-1_10"
"11134","10.1016/j.semcdb.2010.03.006","10.1016/j.freeradbiomed.2014.09.031"
"11135","10.1016/j.semcdb.2010.03.006","10.1016/j.freeradbiomed.2014.08.012"
"11136","10.1016/j.semcdb.2010.03.006","10.1016/j.freeradbiomed.2014.06.002"
"11137","10.1016/j.semcdb.2010.03.006","10.1074/jbc.m114.566273"
"11138","10.1016/j.semcdb.2010.03.006",""
"11139","10.1016/j.semcdb.2010.03.006","10.3390/ani11020295"
"11140","10.1016/j.semcdb.2010.03.006","10.1016/j.bbrc.2019.04.115"
"11141","10.1016/j.semcdb.2010.03.006","10.1073/pnas.1615141114"
"11142","10.1016/j.semcdb.2010.03.006","10.1016/j.mce.2019.110630"
"11143","10.1016/j.semcdb.2010.03.006","10.1016/j.freeradbiomed.2011.03.032"
"11144","10.1016/j.semcdb.2010.03.006","10.1097/j.pain.0000000000001161"
"11145","10.1016/j.semcdb.2010.03.006","10.1038/ejhg.2012.291"
"11146","10.1016/j.semcdb.2010.03.006","10.1128/jvi.06197-11"
"11147","10.1016/j.semcdb.2010.03.006","10.1089/ars.2010.3692"
"11148","10.1016/j.semcdb.2010.03.006","10.1002/bbb.1824"
