"","cited","citing"
"1704","10.1073/pnas.71.10.4135","10.1261/rna.039792.113"
"1705","10.1073/pnas.71.10.4135","10.1128/jb.179.14.4567-4574.1997"
"1706","10.1073/pnas.71.10.4135","10.1088/1572-9494/ac3993"
"1707","10.1073/pnas.71.10.4135","10.1007/bf00425749"
"1708","10.1073/pnas.71.10.4135","10.1101/gr.225615.117"
"1709","10.1073/pnas.71.10.4135","10.1098/rsif.2016.0990"
"1710","10.1073/pnas.71.10.4135","10.1586/erm.10.89"
"1711","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1988.tb14289.x"
"1712","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09630.x"
"1713","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1983.tb07643.x"
"1714","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09970.x"
"1715","10.1073/pnas.71.10.4135","10.1016/j.molcel.2019.07.009"
"1716","10.1073/pnas.71.10.4135","10.1016/j.molcel.2019.06.041"
"1717","10.1073/pnas.71.10.4135","10.1016/j.molcel.2018.08.021"
"1718","10.1073/pnas.71.10.4135","10.1016/j.coisb.2019.10.017"
"1719","10.1073/pnas.71.10.4135","10.1016/j.coisb.2019.10.008"
"1720","10.1073/pnas.71.10.4135","10.1016/j.cels.2021.05.013"
"1721","10.1073/pnas.71.10.4135","10.1016/j.cels.2019.07.008"
"1722","10.1073/pnas.71.10.4135","10.1007/s10955-015-1445-0"
"1723","10.1073/pnas.71.10.4135","10.1007/s10955-015-1444-1"
"1724","10.1073/pnas.71.10.4135","10.1007/s10955-015-1440-5"
"1725","10.1073/pnas.71.10.4135","10.1007/s10955-015-1431-6"
"1726","10.1073/pnas.71.10.4135","10.1007/s10955-015-1399-2"
"1727","10.1073/pnas.71.10.4135","10.1007/s10955-015-1332-8"
"1728","10.1073/pnas.71.10.4135","10.1128/ec.3.2.331-338.2004"
"1729","10.1073/pnas.71.10.4135","10.1126/stke.3762007pe9"
"1730","10.1073/pnas.71.10.4135","10.35459/tbp.2019.000101"
"1731","10.1073/pnas.71.10.4135","10.1101/858126"
"1732","10.1073/pnas.71.10.4135","10.1101/2022.07.05.498791"
"1733","10.1073/pnas.71.10.4135","10.5772/intechopen.73662"
"1734","10.1073/pnas.71.10.4135","10.1128/cmr.16.3.430-450.2003"
"1735","10.1073/pnas.71.10.4135","10.1097/coh.0b013e32834dde31"
"1736","10.1073/pnas.71.10.4135","10.1038/srep05688"
"1737","10.1073/pnas.71.10.4135","10.1007/s00412-011-0340-y"
"1738","10.1073/pnas.71.10.4135","10.1007/s00412-010-0298-1"
"1739","10.1073/pnas.71.10.4135","10.1128/9781555818333.ch14"
"1740","10.1073/pnas.71.10.4135","10.1128/9781555818142.ch25"
"1741","10.1073/pnas.71.10.4135","10.1073/pnas.1904469117"
"1742","10.1073/pnas.71.10.4135","10.1073/pnas.1911188117"
"1743","10.1073/pnas.71.10.4135","10.1073/pnas.1911028117"
"1744","10.1073/pnas.71.10.4135","10.1073/pnas.162369099"
"1745","10.1073/pnas.71.10.4135","10.1016/s0079-6603(08)60869-7"
"1746","10.1073/pnas.71.10.4135","10.1016/0014-5793(82)80693-5"
"1747","10.1073/pnas.71.10.4135","10.1016/0014-5793(81)80076-2"
"1748","10.1073/pnas.71.10.4135","10.1126/science.8446899"
"1749","10.1073/pnas.71.10.4135","10.1021/bi00663a034"
"1750","10.1073/pnas.71.10.4135","10.1261/rna.2232710"
"1751","10.1073/pnas.71.10.4135","10.1261/rna.2201210"
"1752","10.1073/pnas.71.10.4135","10.1261/rna.1530509"
"1753","10.1073/pnas.71.10.4135","10.1261/rna.735107"
"1754","10.1073/pnas.71.10.4135","10.1261/rna.552007"
"1755","10.1073/pnas.71.10.4135","10.1261/rna.412707"
"1756","10.1073/pnas.71.10.4135","10.1261/rna.294907"
"1757","10.1073/pnas.71.10.4135","10.1016/s0968-0004(02)02149-7"
"1758","10.1073/pnas.71.10.4135","10.1016/s0092-8674(02)01086-3"
"1759","10.1073/pnas.71.10.4135","10.1016/s0092-8674(02)00619-0"
"1760","10.1073/pnas.71.10.4135","10.1042/bst20120068"
"1761","10.1073/pnas.71.10.4135","10.1007/s40484-020-0201-x"
"1762","10.1073/pnas.71.10.4135","10.1038/s41594-021-00632-3"
"1763","10.1073/pnas.71.10.4135","10.1038/s41594-018-0030-z"
"1764","10.1073/pnas.71.10.4135","10.1088/0253-6102/62/4/12"
"1765","10.1073/pnas.71.10.4135","10.1074/jbc.ra119.007554"
"1766","10.1073/pnas.71.10.4135","10.1007/bf00425571"
"1767","10.1073/pnas.71.10.4135","10.1007/bf00430434"
"1768","10.1073/pnas.71.10.4135","10.1007/bf00383516"
"1769","10.1073/pnas.71.10.4135","10.1098/rsif.2013.0489"
"1770","10.1073/pnas.71.10.4135","10.1038/ncomms6849"
"1771","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.0c00819"
"1772","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.9b00620"
"1773","10.1073/pnas.71.10.4135","10.1021/acs.chemrev.9b00254"
"1774","10.1073/pnas.71.10.4135","10.1034/j.1600-0854.2003.40202.x"
"1775","10.1073/pnas.71.10.4135","10.1034/j.1600-0854.2002.030402.x"
"1776","10.1073/pnas.71.10.4135","10.1371/journal.pone.0218930"
"1777","10.1073/pnas.71.10.4135","10.1371/journal.pone.0119588"
"1778","10.1073/pnas.71.10.4135","10.1371/journal.pone.0001021"
"1779","10.1073/pnas.71.10.4135","10.1371/journal.pone.0000468"
"1780","10.1073/pnas.71.10.4135","10.1088/1367-2630/ac0389"
"1781","10.1073/pnas.71.10.4135","10.1088/1367-2630/abecb0"
"1782","10.1073/pnas.71.10.4135","10.1103/physrevresearch.4.023234"
"1783","10.1073/pnas.71.10.4135","10.1142/s0217979218400015"
"1784","10.1073/pnas.71.10.4135","10.1103/physrevlett.123.038101"
"1785","10.1073/pnas.71.10.4135","10.3389/fphy.2019.00014"
"1786","10.1073/pnas.71.10.4135","10.1103/physics.9.12"
"1787","10.1073/pnas.71.10.4135","10.1103/physics.3.49"
"1788","10.1073/pnas.71.10.4135","10.1101/2019.12.18.881730"
"1789","10.1073/pnas.71.10.4135","10.1016/b978-0-444-63475-7.00005-4"
"1790","10.1073/pnas.71.10.4135","10.1038/s41598-018-31641-w"
"1791","10.1073/pnas.71.10.4135","10.1111/j.1749-6632.1994.tb44360.x"
"1792","10.1073/pnas.71.10.4135","10.1007/978-3-642-77011-1_1"
"1793","10.1073/pnas.71.10.4135","10.1098/rspb.2006.3732"
"1794","10.1073/pnas.71.10.4135","10.1073/pnas.102167799"
"1795","10.1073/pnas.71.10.4135","10.1016/s0074-7696(08)60105-9"
"1796","10.1073/pnas.71.10.4135","10.1038/s41567-022-01601-3"
"1797","10.1073/pnas.71.10.4135","10.1007/978-3-030-98606-3_2"
"1798","10.1073/pnas.71.10.4135","10.1073/pnas.2205791119"
"1799","10.1073/pnas.71.10.4135","10.1101/2022.06.02.494611"
"1800","10.1073/pnas.71.10.4135","10.1038/270301a0"
"1801","10.1073/pnas.71.10.4135","10.1038/s41467-023-36705-8"
"1802","10.1073/pnas.71.10.4135","10.3390/ma16083037"
"1803","10.1073/pnas.71.10.4135","10.1126/science.aac8167"
"1804","10.1073/pnas.71.10.4135","10.1039/c7sc03236f"
"1805","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.0c06180"
"1806","10.1073/pnas.71.10.4135","10.1021/jp061858z"
"1807","10.1073/pnas.71.10.4135","10.1146/annurev-immunol-032414-112158"
"1808","10.1073/pnas.71.10.4135","10.1038/nsmb.3147"
"1809","10.1073/pnas.71.10.4135","10.1038/nsmb.3154"
"1810","10.1073/pnas.71.10.4135","10.1038/nsmb.2240"
"1811","10.1073/pnas.71.10.4135","10.1002/ejoc.200300015"
"1812","10.1073/pnas.71.10.4135","10.1046/j.1365-2222.2001.01104.x"
"1813","10.1073/pnas.71.10.4135","10.1128/jb.175.1.240-250.1993"
"1814","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)33751-7"
"1815","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)61038-5"
"1816","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)69555-4"
"1817","10.1073/pnas.71.10.4135","10.1103/physrevresearch.6.013082"
"1818","10.1073/pnas.71.10.4135","10.1101/2023.05.09.539827"
"1819","10.1073/pnas.71.10.4135","10.1016/j.ceb.2021.02.010"
"1820","10.1073/pnas.71.10.4135","10.1063/5.0133489"
"1821","10.1073/pnas.71.10.4135","10.1101/2023.04.18.537333"
"1822","10.1073/pnas.71.10.4135","10.1111/1462-2920.12270"
"1823","10.1073/pnas.71.10.4135","10.1098/rsos.231369"
"1824","10.1073/pnas.71.10.4135","10.1016/j.isci.2023.108740"
"1825","10.1073/pnas.71.10.4135","10.1016/j.ceb.2011.11.008"
"1826","10.1073/pnas.71.10.4135","10.1002/anie.202114581"
"1827","10.1073/pnas.71.10.4135","10.1111/j.1742-4658.2009.07027.x"
"1828","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2016.02.001"
"1829","10.1073/pnas.71.10.4135","10.1021/cr800414e"
"1830","10.1073/pnas.71.10.4135","10.1016/j.molcel.2008.11.017"
"1831","10.1073/pnas.71.10.4135","10.1093/nar/gkab033"
"1832","10.1073/pnas.71.10.4135","10.3390/molecules25010003"
"1833","10.1073/pnas.71.10.4135","10.1088/1478-3975/13/6/066011"
"1834","10.1073/pnas.71.10.4135","10.1088/1478-3975/10/3/035008"
"1835","10.1073/pnas.71.10.4135","10.1088/1478-3975/9/4/045005"
"1836","10.1073/pnas.71.10.4135","10.1088/1478-3975/9/3/036002"
"1837","10.1073/pnas.71.10.4135","10.1088/1478-3975/7/1/016003"
"1838","10.1073/pnas.71.10.4135","10.1088/1478-3975/6/3/036011"
"1839","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.1c00190"
"1840","10.1073/pnas.71.10.4135","10.1021/jacs.6b00277"
"1841","10.1073/pnas.71.10.4135","10.1021/ja709971y"
"1842","10.1073/pnas.71.10.4135","10.1002/wcms.1612"
"1843","10.1073/pnas.71.10.4135","10.1101/2020.05.29.116467"
"1844","10.1073/pnas.71.10.4135","10.1085/jgp.201912467"
"1845","10.1073/pnas.71.10.4135","10.1103/physrevresearch.2.013210"
"1846","10.1073/pnas.71.10.4135","10.1016/j.jmb.2014.07.005"
"1847","10.1073/pnas.71.10.4135","10.1101/696716"
"1848","10.1073/pnas.71.10.4135","10.1101/497040"
"1849","10.1073/pnas.71.10.4135","10.1017/s0033583516000056"
"1850","10.1073/pnas.71.10.4135","10.1017/s0033583509990060"
"1851","10.1073/pnas.71.10.4135","10.1017/s0033583500005254"
"1852","10.1073/pnas.71.10.4135","10.1017/s0033583500005370"
"1853","10.1073/pnas.71.10.4135","10.1017/s0033583500002869"
"1854","10.1073/pnas.71.10.4135","10.1017/s0033583500005205"
"1855","10.1073/pnas.71.10.4135","10.1017/s0033583500001669"
"1856","10.1073/pnas.71.10.4135","10.1101/2021.11.10.468063"
"1857","10.1073/pnas.71.10.4135","10.1007/978-3-319-05687-6_2"
"1858","10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.03.005"
"1859","10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.11.024"
"1860","10.1073/pnas.71.10.4135","10.1016/j.bpj.2021.10.039"
"1861","10.1073/pnas.71.10.4135","10.1007/978-3-642-81503-4_6"
"1862","10.1073/pnas.71.10.4135","10.1007/978-3-642-81503-4_27"
"1863","10.1073/pnas.71.10.4135","10.1007/978-94-011-0822-5_22"
"1864","10.1073/pnas.71.10.4135","10.1016/b978-0-12-289504-3.50007-3"
"1865","10.1073/pnas.71.10.4135","10.1016/b978-0-12-387665-2.00001-8"
"1866","10.1073/pnas.71.10.4135","10.1073/pnas.1808775116"
"1867","10.1073/pnas.71.10.4135","10.1073/pnas.1806859115"
"1868","10.1073/pnas.71.10.4135","10.1038/nphys2302"
"1869","10.1073/pnas.71.10.4135","10.1038/nphys2276"
"1870","10.1073/pnas.71.10.4135","10.3390/ijms24032266"
"1871","10.1073/pnas.71.10.4135","10.1126/science.1248737"
"1872","10.1073/pnas.71.10.4135","10.1021/bi00002a013"
"1873","10.1073/pnas.71.10.4135","10.1021/bi00686a010"
"1874","10.1073/pnas.71.10.4135","10.1016/j.btecx.2020.100024"
"1875","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)91061-6"
"1876","10.1073/pnas.71.10.4135","10.1007/bf00931489"
"1877","10.1073/pnas.71.10.4135","10.1007/bf00266619"
"1878","10.1073/pnas.71.10.4135","10.1073/pnas.2211203120"
"1879","10.1073/pnas.71.10.4135","10.1073/pnas.2212795120"
"1880","10.1073/pnas.71.10.4135","10.1101/2024.02.05.578884"
"1881","10.1073/pnas.71.10.4135","10.1111/gcb.16925"
"1882","10.1073/pnas.71.10.4135","10.1073/pnas.2213067120"
"1883","10.1073/pnas.71.10.4135","10.1073/pnas.2215694120"
"1884","10.1073/pnas.71.10.4135","10.1007/978-1-0716-3171-3_4"
"1885","10.1073/pnas.71.10.4135","10.1093/nar/gkad007"
"1886","10.1073/pnas.71.10.4135","10.1101/2024.02.02.578696"
"1887","10.1073/pnas.71.10.4135","10.1146/annurev-biophys-090622-102329"
"1888","10.1073/pnas.71.10.4135","10.1002/wrna.1792"
"1889","10.1073/pnas.71.10.4135","10.1002/yea.3374"
"1890","10.1073/pnas.71.10.4135","10.1111/1751-7915.13378"
"1891","10.1073/pnas.71.10.4135","10.1021/ac2032222"
"1892","10.1073/pnas.71.10.4135","10.1128/jvi.01606-18"
"1893","10.1073/pnas.71.10.4135","10.1128/jvi.01031-17"
"1894","10.1073/pnas.71.10.4135","10.1016/j.cccn.2005.04.038"
"1895","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2011.07.011"
"1896","10.1073/pnas.71.10.4135","10.1016/j.pbiomolbio.2009.12.007"
"1897","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1986.tb09609.x"
"1898","10.1073/pnas.71.10.4135","10.1101/cshperspect.a032474"
"1899","10.1073/pnas.71.10.4135","10.1016/j.molcel.2007.01.015"
"1900","10.1073/pnas.71.10.4135","10.1093/nar/gkz902"
"1901","10.1073/pnas.71.10.4135","10.1002/ange.200900647"
"1902","10.1073/pnas.71.10.4135","10.1200/cci.18.00057"
"1903","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c01073"
"1904","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.0c00545"
"1905","10.1073/pnas.71.10.4135","10.1063/5.0043671"
"1906","10.1073/pnas.71.10.4135","10.1515/bchm2.1978.359.2.1541"
"1907","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1009913"
"1908","10.1073/pnas.71.10.4135","10.1371/journal.pgen.1003810"
"1909","10.1073/pnas.71.10.4135","10.1088/1367-2630/18/3/033006"
"1910","10.1073/pnas.71.10.4135","10.1088/1367-2630/17/5/055026"
"1911","10.1073/pnas.71.10.4135","10.1016/b978-0-12-225401-7.50095-3"
"1912","10.1073/pnas.71.10.4135","10.1126/scisignal.abj9842"
"1913","10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.07.003"
"1914","10.1073/pnas.71.10.4135","10.1016/j.jmb.2013.02.038"
"1915","10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.10.009"
"1916","10.1073/pnas.71.10.4135","10.1016/j.jmb.2012.07.025"
"1917","10.1073/pnas.71.10.4135","10.1101/200907"
"1918","10.1073/pnas.71.10.4135","10.3109/10409237909102564"
"1919","10.1073/pnas.71.10.4135","10.1016/b978-0-12-152515-6.50015-1"
"1920","10.1073/pnas.71.10.4135","10.1016/b978-0-08-024417-4.50022-6"
"1921","10.1073/pnas.71.10.4135","10.1007/978-94-011-2290-0_12"
"1922","10.1073/pnas.71.10.4135","10.1007/978-94-011-2290-0_6"
"1923","10.1073/pnas.71.10.4135","10.1007/978-3-642-46596-3_9"
"1924","10.1073/pnas.71.10.4135","10.1016/j.ijmm.2013.07.006"
"1925","10.1073/pnas.71.10.4135","10.1016/j.bpj.2020.06.002"
"1926","10.1073/pnas.71.10.4135","10.1529/biophysj.108.131771"
"1927","10.1073/pnas.71.10.4135","10.1101/2021.08.06.455386"
"1928","10.1073/pnas.71.10.4135","10.1016/b978-0-12-722560-9.50008-1"
"1929","10.1073/pnas.71.10.4135","10.1128/mcb.15.1.298"
"1930","10.1073/pnas.71.10.4135","10.1073/pnas.131215498"
"1931","10.1073/pnas.71.10.4135","10.1073/pnas.1721096115"
"1932","10.1073/pnas.71.10.4135","10.1016/j.bpj.2012.11.2341"
"1933","10.1073/pnas.71.10.4135","10.1016/j.cossms.2018.11.002"
"1934","10.1073/pnas.71.10.4135","10.1038/44872"
"1935","10.1073/pnas.71.10.4135","10.1016/s0074-7696(08)61325-x"
"1936","10.1073/pnas.71.10.4135","10.1002/qua.560230238"
"1937","10.1073/pnas.71.10.4135","10.1002/qua.20385"
"1938","10.1073/pnas.71.10.4135","10.1103/physreve.106.064128"
"1939","10.1073/pnas.71.10.4135","10.1002/ange.202309501"
"1940","10.1073/pnas.71.10.4135","10.1016/j.it.2021.09.004"
"1941","10.1073/pnas.71.10.4135","10.1126/science.8146659"
"1942","10.1073/pnas.71.10.4135","10.1021/bi00528a001"
"1943","10.1073/pnas.71.10.4135","10.1021/bi00580a034"
"1944","10.1073/pnas.71.10.4135","10.1103/physreve.105.044140"
"1945","10.1073/pnas.71.10.4135","10.1016/j.cbpa.2010.08.001"
"1946","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.7b06828"
"1947","10.1073/pnas.71.10.4135","10.1016/j.cell.2018.04.005"
"1948","10.1073/pnas.71.10.4135","10.1128/jb.170.8.3756-3760.1988"
"1949","10.1073/pnas.71.10.4135","10.1101/2023.01.13.523988"
"1950","10.1073/pnas.71.10.4135","10.1155/2010/960298"
"1951","10.1073/pnas.71.10.4135","10.3389/fendo.2022.1029177"
"1952","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.3c00345"
"1953","10.1073/pnas.71.10.4135","10.1016/j.bpj.2023.02.028"
"1954","10.1073/pnas.71.10.4135","10.1016/j.bpj.2022.12.028"
"1955","10.1073/pnas.71.10.4135","10.1016/j.molcel.2023.01.019"
"1956","10.1073/pnas.71.10.4135","10.15406/mojabb.2021.05.00151"
"1957","10.1073/pnas.71.10.4135","10.1098/rsif.2022.0810"
"1958","10.1073/pnas.71.10.4135","10.1101/2023.04.11.536490"
"1959","10.1073/pnas.71.10.4135","10.1007/s10739-014-9382-3"
"1960","10.1073/pnas.71.10.4135","10.1016/j.cplett.2011.12.065"
"1961","10.1073/pnas.71.10.4135","10.1158/2326-6066.cir-15-0042"
"1962","10.1073/pnas.71.10.4135","10.1002/wsbm.1306"
"1963","10.1073/pnas.71.10.4135","10.1586/epr.13.7"
"1964","10.1073/pnas.71.10.4135","10.1038/ncomms1850"
"1965","10.1073/pnas.71.10.4135","10.1093/nar/gkz701"
"1966","10.1073/pnas.71.10.4135","10.1093/nar/gkz254"
"1967","10.1073/pnas.71.10.4135","10.1093/nar/gkz008"
"1968","10.1073/pnas.71.10.4135","10.1007/s00018-017-2503-3"
"1969","10.1073/pnas.71.10.4135","10.1016/j.plrev.2010.08.002"
"1970","10.1073/pnas.71.10.4135","10.1371/journal.pone.0113516"
"1971","10.1073/pnas.71.10.4135","10.1371/journal.pone.0065623"
"1972","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008359"
"1973","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1008654"
"1974","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007884"
"1975","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007789"
"1976","10.1073/pnas.71.10.4135","10.1088/1367-2630/16/10/103024"
"1977","10.1073/pnas.71.10.4135","10.1109/ssp.2005.1628815"
"1978","10.1073/pnas.71.10.4135","10.1101/2020.05.23.112664"
"1979","10.1073/pnas.71.10.4135","10.1101/2020.05.04.076331"
"1980","10.1073/pnas.71.10.4135","10.1016/bs.ctdb.2019.08.002"
"1981","10.1073/pnas.71.10.4135","10.1101/2022.02.22.481448"
"1982","10.1073/pnas.71.10.4135","10.1101/331546"
"1983","10.1073/pnas.71.10.4135","10.1017/9781139939867.002"
"1984","10.1073/pnas.71.10.4135","10.1007/82_2015_483"
"1985","10.1073/pnas.71.10.4135","10.1016/j.bpj.2018.08.013"
"1986","10.1073/pnas.71.10.4135","10.1007/978-1-4615-7817-8_10"
"1987","10.1073/pnas.71.10.4135","10.1016/j.mib.2008.02.015"
"1988","10.1073/pnas.71.10.4135","10.1073/pnas.1721431115"
"1989","10.1073/pnas.71.10.4135","10.1073/pnas.1119911109"
"1990","10.1073/pnas.71.10.4135","10.1016/b978-008045382-8.00689-4"
"1991","10.1073/pnas.71.10.4135","10.1016/s0079-6603(08)60020-3"
"1992","10.1073/pnas.71.10.4135","10.1016/s0079-6603(04)79004-2"
"1993","10.1073/pnas.71.10.4135","10.1088/1742-5468/ac85e8"
"1994","10.1073/pnas.71.10.4135","10.1038/s41467-022-34516-x"
"1995","10.1073/pnas.71.10.4135","10.1073/pnas.1817255116"
"1996","10.1073/pnas.71.10.4135","10.1007/bf00596848"
"1997","10.1073/pnas.71.10.4135","10.1088/0953-8984/29/2/025101"
"1998","10.1073/pnas.71.10.4135","10.1088/0953-8984/28/15/153004"
"1999","10.1073/pnas.71.10.4135","10.1103/physreve.104.034417"
"2000","10.1073/pnas.71.10.4135","10.1103/physreve.104.014408"
"2001","10.1073/pnas.71.10.4135","10.1103/physreve.103.062412"
"2002","10.1073/pnas.71.10.4135","10.1016/j.cbpa.2008.01.016"
"2003","10.1073/pnas.71.10.4135","10.1016/j.cell.2017.03.006"
"2004","10.1073/pnas.71.10.4135","10.1016/j.cell.2016.06.012"
"2005","10.1073/pnas.71.10.4135","10.1016/j.cell.2016.02.047"
"2006","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)43486-2"
"2007","10.1073/pnas.71.10.4135","10.7554/elife.60415"
"2008","10.1073/pnas.71.10.4135","10.1101/gad.7.2.173"
"2009","10.1073/pnas.71.10.4135","10.1101/2023.09.07.556720"
"2010","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.3c01376"
"2011","10.1073/pnas.71.10.4135","10.1093/nar/gky1178"
"2012","10.1073/pnas.71.10.4135","10.1093/nar/gky346"
"2013","10.1073/pnas.71.10.4135","10.1016/s0167-4781(98)00169-9"
"2014","10.1073/pnas.71.10.4135","10.1007/bf01933911"
"2015","10.1073/pnas.71.10.4135","10.1051/mmnp/20105313"
"2016","10.1073/pnas.71.10.4135","10.1371/journal.pone.0163134"
"2017","10.1073/pnas.71.10.4135","10.1371/journal.pone.0066112"
"2018","10.1073/pnas.71.10.4135","10.1371/journal.pone.0015004"
"2019","10.1073/pnas.71.10.4135","10.1021/ja511945e"
"2020","10.1073/pnas.71.10.4135","10.1186/s12915-015-0117-5"
"2021","10.1073/pnas.71.10.4135","10.1186/s12915-014-0102-4"
"2022","10.1073/pnas.71.10.4135","10.1186/1741-7007-12-29"
"2023","10.1073/pnas.71.10.4135","10.1186/1741-7007-11-110"
"2024","10.1073/pnas.71.10.4135","10.1083/jcb.200909175"
"2025","10.1073/pnas.71.10.4135","10.1083/jcb.200811080"
"2026","10.1073/pnas.71.10.4135","10.1063/5.0018558"
"2027","10.1073/pnas.71.10.4135","10.1063/5.0009747"
"2028","10.1073/pnas.71.10.4135","10.1063/1.5144726"
"2029","10.1073/pnas.71.10.4135","10.1146/annurev.physchem.58.032806.104550"
"2030","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1007681"
"2031","10.1073/pnas.71.10.4135","10.1016/bs.mie.2019.05.028"
"2032","10.1073/pnas.71.10.4135","10.1101/2022.07.13.499473"
"2033","10.1073/pnas.71.10.4135","10.1101/2020.09.23.309567"
"2034","10.1073/pnas.71.10.4135","10.1101/2020.07.06.190199"
"2035","10.1073/pnas.71.10.4135","10.1103/physrevlett.118.158103"
"2036","10.1073/pnas.71.10.4135","10.1016/j.jmb.2010.04.038"
"2037","10.1073/pnas.71.10.4135","10.1016/j.jmb.2009.10.031"
"2038","10.1073/pnas.71.10.4135","10.1038/nnano.2008.190"
"2039","10.1073/pnas.71.10.4135","10.1016/b978-0-08-020295-2.50008-8"
"2040","10.1073/pnas.71.10.4135","10.1007/978-1-4684-2712-7_3"
"2041","10.1073/pnas.71.10.4135","10.1007/978-1-4615-8327-1_9"
"2042","10.1073/pnas.71.10.4135","10.1007/978-1-4419-0670-0_5"
"2043","10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.12.008"
"2044","10.1073/pnas.71.10.4135","10.1016/j.bpj.2017.06.010"
"2045","10.1073/pnas.71.10.4135","10.1529/biophysj.105.066001"
"2046","10.1073/pnas.71.10.4135","10.1529/biophysj.105.080044"
"2047","10.1073/pnas.71.10.4135","10.1016/0301-4622(92)80030-9"
"2048","10.1073/pnas.71.10.4135","10.1017/cbo9781139583947.016"
"2049","10.1073/pnas.71.10.4135","10.1016/s0079-6603(08)60378-5"
"2050","10.1073/pnas.71.10.4135","10.1016/b978-0-12-824010-6.00030-7"
"2051","10.1073/pnas.71.10.4135","10.1002/anie.202317997"
"2052","10.1073/pnas.71.10.4135","10.1021/bi00279a005"
"2053","10.1073/pnas.71.10.4135","10.1088/0953-8984/27/6/064108"
"2054","10.1073/pnas.71.10.4135","10.1103/physreve.103.052411"
"2055","10.1073/pnas.71.10.4135","10.1103/physreve.103.032110"
"2056","10.1073/pnas.71.10.4135","10.1016/j.cell.2015.03.052"
"2057","10.1073/pnas.71.10.4135","10.1016/j.cell.2014.08.042"
"2058","10.1073/pnas.71.10.4135","10.7554/elife.52483"
"2059","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)68712-0"
"2060","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)40720-5"
"2061","10.1073/pnas.71.10.4135","10.1046/j.1440-1592.1999.00132.x"
"2062","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1990.tb15409.x"
"2063","10.1073/pnas.71.10.4135","10.1093/nar/gkx1256"
"2064","10.1073/pnas.71.10.4135","10.1093/nar/gkx849"
"2065","10.1073/pnas.71.10.4135","10.1016/1010-6030(94)02007-8"
"2066","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b03197"
"2067","10.1073/pnas.71.10.4135","10.1016/j.biochi.2015.04.013"
"2068","10.1073/pnas.71.10.4135","10.1063/1.5120511"
"2069","10.1073/pnas.71.10.4135","10.1063/1.3274803"
"2070","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005490"
"2071","10.1073/pnas.71.10.4135","10.1101/2020.04.08.029405"
"2072","10.1073/pnas.71.10.4135","10.1101/2020.01.05.895227"
"2073","10.1073/pnas.71.10.4135","10.1007/s11047-017-9646-x"
"2074","10.1073/pnas.71.10.4135","10.1007/s11047-013-9379-4"
"2075","10.1073/pnas.71.10.4135","10.1016/s0969-2126(96)00122-0"
"2076","10.1073/pnas.71.10.4135","10.1128/ecosalplus.2.5.4"
"2077","10.1073/pnas.71.10.4135","10.1103/physrevlett.102.258101"
"2078","10.1073/pnas.71.10.4135","10.1093/genetics/148.4.1551"
"2079","10.1073/pnas.71.10.4135",""
"2080","10.1073/pnas.71.10.4135","10.3390/life12040567"
"2081","10.1073/pnas.71.10.4135","10.1111/j.1749-6632.1979.tb14140.x"
"2082","10.1073/pnas.71.10.4135","10.1016/j.bbagrm.2013.02.006"
"2083","10.1073/pnas.71.10.4135","10.1007/s12304-021-09405-3"
"2084","10.1073/pnas.71.10.4135","10.1007/s12304-012-9143-7"
