"cited","citing"
"10.1088/1742-5468/2015/00/p07025","10.1016/j.jtbi.2016.04.003"
"10.1088/1742-5468/2015/00/p07025","10.1371/journal.pone.0155838"
"10.1088/1742-5468/2015/00/p07025","10.1088/1367-2630/ad26ba"
"10.1088/1742-5468/2015/00/p07025","10.1103/physrevx.6.041064"
"10.1088/1742-5468/2015/00/p07025","10.1038/s41467-019-13573-9"
"10.1088/1742-5468/2015/00/p07025","10.1007/s11425-019-1633-1"
"10.1088/1742-5468/2015/00/p07025","10.1103/physrevlett.117.070601"
"10.1088/1742-5468/2015/00/p07025","10.1103/physreve.102.052405"
"10.1088/1742-5468/2015/00/p07025","10.3389/fgene.2020.00676"
"10.1088/1742-5468/2015/06/p06001","10.1103/physrevresearch.3.033169"
"10.1088/1742-5468/2015/06/p06001","10.1016/j.copbio.2018.01.029"
"10.1088/1742-5468/2015/06/p06001","10.1103/physreve.99.060401"
"10.1088/1742-5468/2015/06/p06001","10.1103/physreve.98.012420"
"10.1088/1742-5468/2015/06/p06001","10.1088/1367-2630/acc757"
"10.1088/1742-5468/2015/06/p06001","10.1103/physrevresearch.5.l032017"
"10.1088/1742-5468/2015/06/p06001","10.1063/1.4938009"
"10.1088/1742-5468/2015/06/p06001","10.1371/journal.pone.0202331"
"10.1088/1742-5468/2015/06/p06001","10.1063/1.4935064"
"10.1088/1742-5468/2015/06/p06001","10.1103/physreve.93.042419"
"10.1088/1742-5468/2015/06/p06001","10.1103/physrevx.6.041064"
"10.1088/1742-5468/2015/06/p06001","10.1103/physrevx.6.021022"
"10.1088/1742-5468/2015/06/p06001","10.1088/1367-2630/aab5c9"
"10.1088/1742-5468/2015/06/p06001","10.1007/s10955-015-1445-0"
"10.1088/1742-5468/2015/06/p06001","10.1007/s10955-015-1399-2"
"10.1088/1742-5468/2015/06/p06001","10.1103/physrevlett.123.038101"
"10.1088/1742-5468/2015/06/p06001","10.1038/s41567-022-01601-3"
"10.1088/1742-5468/2015/06/p06001","10.1063/5.0133489"
"10.1088/1742-5468/2015/06/p06001","10.1073/pnas.1808775116"
"10.1088/1742-5468/2015/06/p06001","10.1021/acs.jpclett.0c00545"
"10.1088/1742-5468/2015/06/p06001","10.1088/1742-5468/ac85e8"
"10.1088/1742-5468/2015/06/p06001","10.1063/1.5144726"
"10.1088/1742-5468/2015/06/p06001","10.1007/s10910-022-01435-7"
"10.1088/1742-5468/2015/06/p06001","10.1103/physreve.101.022415"
"10.1088/1742-5468/2015/06/p06001","10.1103/physreve.100.062502"
"10.1088/1742-5468/2015/06/p06001","10.1063/1.5042253"
"10.1002/pmic.201300187","10.3390/ijms22189661"
"10.1002/pmic.201300187","10.1038/mtna.2014.74"
"10.1002/pmic.201300187","10.1038/s41598-021-04050-9"
"10.1002/pmic.201300187","10.1038/s41598-020-79429-1"
"10.1002/pmic.201300187","10.1039/c5an00954e"
"10.1002/pmic.201300187","10.1016/j.bbagen.2016.08.011"
"10.1002/pmic.201300187","10.1093/nar/gkv767"
"10.1002/pmic.201300187","10.1038/nchem.2749"
"10.1002/pmic.201300187","10.1016/j.vaccine.2017.04.003"
"10.1002/pmic.201300187","10.1038/s41419-020-2438-8"
"10.1002/pmic.201300187","10.1136/bmjgast-2017-000164"
"10.1002/pmic.201300187","10.1021/acscombsci.5b00119"
"10.1002/pmic.201300187","10.3389/fimmu.2021.729681"
"10.1002/pmic.201300187","10.1038/s12276-022-00760-w"
"10.1002/pmic.201300187","10.1097/sla.0000000000003283"
"10.1002/pmic.201300187","10.1016/j.hfc.2021.11.004"
"10.1002/pmic.201300187","10.1038/s41374-022-00830-7"
"10.1002/pmic.201300187","10.1016/j.dadm.2019.09.004"
"10.1002/pmic.201300187","10.1021/acs.analchem.7b05277"
"10.1002/pmic.201300187","10.1038/s41467-017-00864-2"
"10.1002/pmic.201300187","10.3389/fonc.2019.01150"
"10.1002/pmic.201300187","10.1002/art.41483"
"10.1002/pmic.201300187","10.1021/acs.analchem.7b04852"
"10.1002/pmic.201300187","10.3390/molecules20046866"
"10.1002/pmic.201300187","10.1016/j.ekir.2022.04.006"
"10.1002/pmic.201300187","10.3390/biomedicines8050120"
"10.1002/pmic.201300187","10.1016/j.mcpro.2021.100155"
"10.1002/pmic.201300187","10.1002/art.39269"
"10.1002/pmic.201300187","10.1039/d1ay00955a"
"10.1002/pmic.201300187","10.1126/science.aaw6147"
"10.1002/pmic.201300187","10.1016/j.biomaterials.2021.121181"
"10.1002/pmic.201300187","10.1016/j.ekir.2018.04.012"
"10.1002/pmic.201300187","10.1002/wfs2.1395"
"10.1002/pmic.201300187","10.1126/science.aau4732"
"10.1002/pmic.201300187","10.1016/j.str.2015.03.027"
"10.1002/pmic.201300187","10.1186/s41927-020-00150-7"
"10.1002/pmic.201300187","10.1002/pmic.201500351"
"10.1002/pmic.201300187","10.1021/acs.jproteome.9b00320"
"10.1002/pmic.201300187","10.1007/s11926-018-0762-0"
"10.1002/pmic.201300187","10.1161/circgenetics.115.000973"
"10.1002/pmic.201300187","10.1186/s12943-022-01526-8"
"10.1002/pmic.201300187","10.1089/nat.2014.0492"
"10.1002/pmic.201300187","10.1021/acs.jproteome.5b00901"
"10.1002/pmic.201300187","10.1007/s00125-016-4001-9"
"10.1002/pmic.201300187","10.1038/srep31727"
"10.1002/pmic.201300187","10.3389/fimmu.2023.1246777"
"10.1002/pmic.201300187","10.1038/s41467-020-17643-1"
"10.1002/pmic.201300187","10.1016/j.jacbts.2020.07.007"
"10.1002/pmic.201300187","10.1002/chem.202201737"
"10.1002/pmic.201300187","10.1038/s41467-023-35792-x"
"10.1002/pmic.201300187","10.1159/000533789"
"10.1002/pmic.201300187","10.1016/j.neuron.2014.10.031"
"10.1002/pmic.201300187","10.1021/acsami.8b14441"
"10.1002/pmic.201300187","10.1038/s41594-018-0054-4"
"10.1002/pmic.201300187","10.1093/nar/gkaa1247"
"10.1002/pmic.201300187","10.2174/1389450120666190729121747"
"10.1002/pmic.201300187","10.1186/s12014-018-9184-2"
"10.1002/pmic.201300187","10.1186/s12014-016-9109-x"
"10.1002/pmic.201300187","10.1016/j.cll.2022.09.021"
"10.1002/pmic.201300187","10.1016/j.molimm.2015.12.009"
"10.1002/pmic.201300187","10.1016/j.mcpro.2023.100578"
"10.1002/pmic.201300187","10.3390/cancers15051579"
"10.1002/pmic.201300187","10.1021/jasms.1c00099"
"10.1002/pmic.201300187","10.1016/j.jbiotec.2016.09.004"
"10.1002/pmic.201300187","10.1016/j.bios.2015.06.065"
"10.1002/pmic.201300187","10.2337/db18-1263"
"10.1002/pmic.201300187","10.1080/14789450.2020.1763174"
"10.1002/pmic.201300187","10.1586/14789450.2015.1064771"
"10.1002/pmic.201300187","10.3389/fmolb.2018.00041"
"10.1002/pmic.201300187","10.1002/prca.202200066"
"10.1002/pmic.201300187","10.1146/annurev-anchem-091622-092353"
"10.1002/pmic.201300187","10.15406/mojboc.2018.02.0071"
"10.1002/pmic.201300187","10.15690/vramn591"
"10.1002/pmic.201300187","10.1039/c6py01075j"
"10.1002/pmic.201300187","10.1038/s41598-019-48548-9"
"10.1002/pmic.201300187","10.1093/rheumatology/kex404"
"10.1002/pmic.201300187","10.1161/circresaha.120.315890"
"10.1002/pmic.201300187","10.1371/journal.pmed.1002931"
"10.1111/j.1432-1033.1997.00408.x","10.1016/s0022-2836(03)00947-1"
"10.1111/j.1432-1033.1997.00408.x","10.1016/s0014-5793(98)00646-2"
"10.1111/j.1432-1033.1997.00408.x","10.1021/bi500533x"
"10.1111/j.1432-1033.1997.00408.x","10.1021/bi036068j"
"10.1111/j.1432-1033.1997.00408.x","10.1016/s1570-0232(02)00811-5"
"10.1111/j.1432-1033.1997.00408.x","10.1016/j.febslet.2004.11.048"
"10.1111/j.1432-1033.1997.00408.x","10.1006/bbrc.2001.4528"
"10.1111/j.1432-1033.1997.00408.x","10.1016/s0014-5793(98)00646-2"
"10.1038/ncomms12307","10.1093/nar/gkac914"
"10.1038/ncomms12307","10.1038/s41467-020-14806-y"
"10.1038/ncomms12307","10.1016/j.plrev.2021.08.004"
"10.1038/ncomms12307","10.1038/s41467-017-00238-8"
"10.1038/ncomms12307","10.1038/s41559-018-0651-y"
"10.1038/ncomms12307","10.1111/mmi.13597"
"10.1038/ncomms12307","10.1073/pnas.2109011118"
"10.1038/ncomms12307","10.1111/evo.13487"
"10.1038/ncomms12307","10.1093/gbe/evab273"
"10.1038/ncomms12307","10.1021/acssynbio.1c00193"
"10.1038/ncomms12307","10.1016/j.tpb.2019.03.007"
"10.1038/ncomms12307","10.1016/j.coisb.2022.100435"
"10.1038/ncomms12307","10.7554/elife.64543"
"10.1038/ncomms12307","10.1038/s41467-020-20472-x"
"10.1038/ncomms12307","10.3389/fbioe.2020.00510"
"10.1038/ncomms12307","10.1073/pnas.2006731117"
"10.1038/ncomms12307","10.1016/j.cels.2018.12.006"
"10.1038/ncomms12307","10.1016/j.cels.2016.12.009"
"10.1038/ncomms12307","10.1016/j.tcs.2021.05.023"
"10.1038/ncomms12307","10.1099/mic.0.001378"
"10.1038/ncomms12307","10.1016/j.cell.2023.07.012"
"10.1038/ncomms12307","10.1088/1478-3975/ab4fbc"
"10.1038/ncomms12307","10.1073/pnas.2211203120"
"10.1038/ncomms12307","10.1049/enb.2017.0017"
"10.1038/ncomms12307","10.1021/acssynbio.2c00361"
"10.1038/ncomms12307","10.1098/rstb.2020.0517"
"10.1038/ncomms12307","10.1016/j.mib.2022.02.002"
"10.1038/ncomms12307","10.1038/s41467-019-10413-8"
"10.1038/ncomms12307","10.1093/nar/gkz665"
"10.1038/ncomms12307","10.1016/j.cub.2020.02.075"
"10.1038/ncomms12307","10.1371/journal.pone.0263307"
"10.1038/ncomms12307","10.1371/journal.pcbi.1007642"
"10.1038/ncomms12307","10.1093/genetics/iyaa044"
"10.1038/ncomms12307","10.3389/fgene.2021.653209"
"10.1038/ncomms12307","10.1038/s41598-017-00651-5"
"10.1038/ncomms12307","10.1093/nar/gkw313"
"10.1093/nar/gkp041","10.1016/j.plrev.2015.01.017"
"10.1093/nar/gkp041","10.1016/j.physrep.2013.03.005"
"10.1093/nar/gkp041","10.1103/physreve.81.031902"
"10.1093/nar/gkp041","10.3390/ijms241512107"
"10.1093/nar/gkp041","10.1093/nar/gkv931"
"10.1093/nar/gkp041","10.1093/nar/gkv683"
"10.1093/nar/gkp041","10.1021/acs.biochem.7b00203"
"10.1093/nar/gkp041","10.1088/0953-8984/22/28/283102"
"10.1093/nar/gkp041","10.1016/j.virol.2014.12.022"
"10.1093/nar/gkp041","10.1007/s12551-016-0240-8"
"10.1093/nar/gkp041","10.1007/s12551-016-0206-x"
"10.1093/nar/gkp041","10.1007/s12551-016-0209-7"
"10.1093/nar/gkp041","10.1093/nar/gkt124"
"10.1093/nar/gkp041","10.1016/j.bpj.2010.11.016"
"10.1093/nar/gkp041","10.1021/bi5010816"
"10.1093/nar/gkp041","10.1021/bi500682e"
"10.1093/nar/gkp041","10.1021/acsmacrolett.9b00114"
"10.1093/nar/gkp041","10.1021/bi500421q"
"10.1093/nar/gkp041","10.1146/annurev.biophys.093008.131412"
"10.1093/nar/gkp041","10.1093/nar/gkr556"
"10.1093/nar/gkp041","10.1093/nar/gkr258"
"10.1093/nar/gkp041","10.1093/nar/gkr109"
"10.1093/nar/gkp041","10.1021/mz300493d"
"10.1093/nar/gkp041","10.1021/bi2013905"
"10.1093/nar/gkp041","10.1021/acs.chemrestox.0c00492"
"10.1093/nar/gkp041","10.1080/07391102.2020.1751294"
"10.1093/nar/gkp041","10.1093/nar/gkp1161"
"10.1093/nar/gkp041","10.1021/acs.chemrestox.6b00009"
"10.1093/nar/gkp041","10.1021/acsinfecdis.8b00315"
"10.1093/nar/gkp041","10.1021/acsinfecdis.8b00035"
"10.1093/nar/gkp041","10.1039/c004107f"
"10.1093/nar/gkp041","10.1093/database/bau131"
"10.1093/nar/gkp041","10.1007/s10910-013-0147-6"
"10.1093/nar/gkp041","10.1093/nar/gkp072"
"10.1093/nar/gkp041","10.1021/tx400453v"
"10.1093/nar/gkp041","10.1021/tx4000667"
"10.1093/nar/gkp041","10.1111/nyas.12358"
"10.1093/nar/gkp041","10.1088/1751-8113/44/32/322001"
"10.1093/nar/gkp041","10.1007/s11101-013-9291-7"
"10.1093/nar/gkp041","10.1016/j.bmcl.2016.02.034"
"10.1093/nar/gkp041","10.1088/1751-8113/44/24/245003"
"10.1093/nar/gkp041","10.1209/0295-5075/89/20001"
"10.1093/nar/gkp041","10.1021/acs.macromol.1c01483"
"10.1093/nar/gkp041","10.1128/aac.03734-14"
"10.1093/nar/gkp041","10.1021/acs.biochem.2c00370"
"10.1093/nar/gkp041","10.1042/bst20120333"
"10.1093/nar/gkp041","10.1039/c003759a"
"10.1093/nar/gkp041","10.1088/1367-2630/ac3883"
"10.1093/nar/gkp041","10.1088/1361-648x/ac28bf"
"10.1093/nar/gkp041","10.1002/mats.202200074"
"10.1093/nar/gkp041","10.1021/acs.macromol.6b00712"
"10.1093/nar/gkp041","10.1017/s0033583512000054"
"10.1093/nar/gkp041","10.1093/nar/gkad190"
"10.1093/nar/gkp041","10.2140/agt.2013.13.1413"
"10.1093/nar/gkp041","10.1021/acs.macromol.5b00603"
"10.1093/nar/gkp041","10.1002/prp2.886"
"10.1093/nar/gkp041","10.1016/j.str.2010.05.002"
"10.1093/nar/gkp041","10.1103/physreve.105.064402"
"10.1093/nar/gkp041","10.3390/ijms241311199"
"10.1093/nar/gkp041","10.1021/ma5006414"
"10.1093/nar/gkp041","10.1002/jcc.23205"
"10.1093/nar/gkp041","10.1016/j.jmb.2010.05.007"
"10.1093/nar/gkp041","10.1088/0953-8984/27/35/354103"
"10.1093/nar/gkp041","10.1016/j.chaos.2021.111426"
"10.1093/nar/gkp041","10.1093/nar/gkx649"
"10.1093/nar/gkp041","10.3390/ijms18122751"
"10.1093/nar/gkp041","10.1007/s00018-010-0299-5"
"10.1093/nar/gkp041","10.1002/cyto.a.21172"
"10.1093/nar/gkp041","10.1021/acs.biochem.1c00240"
"10.1016/0014-5793(85)81015-2","10.1016/s0079-6107(99)00006-1"
"10.1016/0014-5793(85)81015-2","10.1016/s0079-6107(99)00006-1"
"10.1016/j.febslet.2013.05.009","10.1007/s00239-015-9669-9"
"10.1016/j.febslet.2013.05.009","10.3390/ijms21249449"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gku663"
"10.1016/j.febslet.2013.05.009","10.3390/molecules22091427"
"10.1016/j.febslet.2013.05.009","10.1073/pnas.1605336113"
"10.1016/j.febslet.2013.05.009","10.3390/ijms160817303"
"10.1016/j.febslet.2013.05.009","10.1101/cshperspect.a025361"
"10.1016/j.febslet.2013.05.009","10.1007/s00214-016-1985-7"
"10.1016/j.febslet.2013.05.009","10.1021/cb400256h"
"10.1016/j.febslet.2013.05.009","10.1080/15476286.2016.1256535"
"10.1016/j.febslet.2013.05.009","10.1146/annurev-biophys-060414-034148"
"10.1016/j.febslet.2013.05.009","10.1002/1873-3468.13478"
"10.1016/j.febslet.2013.05.009","10.1073/pnas.1506823112"
"10.1016/j.febslet.2013.05.009","10.1134/s0006297921080046"
"10.1016/j.febslet.2013.05.009","10.1016/j.tibs.2016.06.001"
"10.1016/j.febslet.2013.05.009","10.1016/j.sbi.2013.12.003"
"10.1016/j.febslet.2013.05.009","10.1016/j.febslet.2014.06.031"
"10.1016/j.febslet.2013.05.009","10.1073/pnas.1424127112"
"10.1016/j.febslet.2013.05.009","10.3390/molecules25010159"
"10.1016/j.febslet.2013.05.009","10.1038/ncomms10457"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gkab947"
"10.1016/j.febslet.2013.05.009","10.1261/rna.052399.115"
"10.1016/j.febslet.2013.05.009","10.1261/rna.046953.114"
"10.1016/j.febslet.2013.05.009","10.1038/ncomms8251"
"10.1016/j.febslet.2013.05.009","10.1007/s12038-014-9414-3"
"10.1016/j.febslet.2013.05.009","10.1016/j.biosystems.2016.07.008"
"10.1016/j.febslet.2013.05.009","10.1016/j.biosystems.2014.12.001"
"10.1016/j.febslet.2013.05.009","10.1016/j.jmb.2014.04.029"
"10.1016/j.febslet.2013.05.009","10.1021/acs.jpcb.8b00818"
"10.1016/j.febslet.2013.05.009","10.1002/yea.3374"
"10.1016/j.febslet.2013.05.009","10.1002/jmr.2782"
"10.1016/j.febslet.2013.05.009","10.1261/rna.079583.123"
"10.1016/j.febslet.2013.05.009","10.3390/ijms22115411"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gky664"
"10.1016/j.febslet.2013.05.009","10.1016/j.biochi.2017.04.001"
"10.1016/j.febslet.2013.05.009","10.1073/pnas.1715578115"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gkx1256"
"10.1016/j.febslet.2013.05.009","10.1098/rstb.2016.0185"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gkw1347"
"10.1016/j.febslet.2013.05.009","10.31857/s0320972521080054"
"10.1016/j.febslet.2013.05.009","10.7554/elife.46124"
"10.1016/j.febslet.2013.05.009","10.1098/rsob.160246"
"10.1016/j.febslet.2013.05.009","10.1093/nar/gkw431"
"10.1371/journal.pone.0100635","10.1155/2015/969040"
"10.1371/journal.pone.0100635","10.1007/s12026-017-8903-5"
"10.1371/journal.pone.0100635","10.1371/journal.pone.0100635"
"10.1371/journal.pone.0100635","10.1007/s12039-021-01981-8"
"10.1371/journal.pone.0100635","10.4103/tmj.tmj_194_20"
"10.1371/journal.pone.0100635","10.3389/fnut.2021.652410"
"10.1371/journal.pone.0100635","10.1007/s12038-022-00312-4"
"10.1371/journal.pone.0100635","10.1142/s0218127419500342"
"10.1371/journal.pone.0100635","10.1103/physreve.103.062401"
"10.1371/journal.pone.0100635","10.1063/5.0009747"
"10.1371/journal.pone.0100635","10.3390/nu6104404"
"10.1021/ja1061399","10.1016/j.str.2019.10.020"
"10.1021/ja1061399","10.1021/acs.jpcb.0c02698"
"10.1021/ja1061399","10.1093/nar/gkv559"
"10.1021/ja1061399","10.1021/jz500557y"
"10.1021/ja1061399","10.1371/journal.pcbi.1003003"
"10.1021/ja1061399","10.1371/journal.pcbi.1002530"
"10.1021/ja1061399","10.4161/bioa.22592"
"10.1021/ja1061399","10.1021/jz3001882"
"10.1021/ja1061399","10.1016/j.bpj.2012.06.005"
"10.1021/ja1061399","10.1021/jacs.2c04082"
"10.1021/ja1061399","10.1007/s12551-014-0155-1"
"10.1021/ja1061399","10.3390/ijms16046868"
"10.1021/ja1061399","10.1088/0034-4885/75/7/076601"
"10.1021/ja1061399","10.1016/j.sbi.2014.12.003"
"10.1021/ja1061399","10.1016/j.sbi.2012.07.008"
"10.1021/ja1061399","10.1016/j.sbi.2012.01.008"
"10.1021/ja1061399","10.1038/ncomms13314"
"10.1021/ja1061399","10.1038/s41467-023-40404-9"
"10.1021/ja1061399","10.1016/j.ymeth.2019.03.023"
"10.1021/ja1061399","10.1002/ijch.201400018"
"10.1021/ja1061399","10.1063/1.4817212"
"10.1021/ja1061399","10.1021/jacs.7b04198"
"10.1021/ja1061399","10.1038/nsmb.2795"
"10.1021/ja1061399","10.3390/ijms20010040"
"10.1021/ja1061399","10.1088/1478-3975/aa626b"
"10.1021/ja1061399","10.1039/c3cs60237k"
"10.1021/ja1061399","10.1016/j.bmc.2012.09.025"
"10.1021/ja1061399","10.3389/fmolb.2021.654164"
"10.1021/ja1061399","10.1021/acs.jpcb.7b06828"
"10.1021/ja1061399","10.3389/fmicb.2014.00170"
"10.1021/ja1061399","10.1063/1.5113814"
"10.1021/ja1061399","10.1016/j.cell.2013.03.032"
"10.1021/ja1061399","10.1093/nar/gkx112"
"10.1021/ja1061399","10.1371/journal.pone.0111811"
"10.1021/ja1061399","10.1021/acs.jctc.6b01136"
"10.1021/ja1061399","10.1073/pnas.1108363108"
"10.1021/ja1061399","10.1021/jp501866v"
"10.1021/ja1061399","10.1016/j.bpj.2014.10.022"
"10.1007/s00422-020-00846-6","10.1088/1367-2630/ac0389"
"10.1007/s00422-020-00846-6","10.1063/5.0077865"
"10.1103/physrevlett.126.080601","10.1016/j.coisb.2022.100435"
"10.1103/physrevlett.126.080601","10.3389/fphy.2021.726638"
"10.1103/physrevlett.126.080601","10.1021/acs.jpcb.1c01325"
"10.1103/physrevlett.126.080601","10.1103/physrevresearch.6.013190"
"10.1103/physrevlett.126.080601","10.1073/pnas.2207662120"
"10.1103/physrevlett.126.080601","10.1103/physreve.105.044140"
"10.1103/physrevlett.126.080601","10.1103/physreve.105.l042601"
"10.1103/physrevlett.126.080601","10.1103/physrevlett.129.278001"
"10.1103/physrevlett.109.118103","10.3389/fcell.2021.762571"
"10.1103/physrevlett.109.118103","10.1093/nar/gkv1153"
"10.1103/physrevlett.109.118103","10.1103/physreve.99.060401"
"10.1103/physrevlett.109.118103","10.3934/biophy.2015.4.531"
"10.1103/physrevlett.109.118103","10.1093/nar/gkt854"
"10.1103/physrevlett.109.118103","10.1088/1751-8121/aafea0"
"10.1103/physrevlett.109.118103","10.1103/physreve.106.024408"
"10.1103/physrevlett.109.118103","10.1093/molehr/gat046"
"10.1103/physrevlett.109.118103","10.1140/epje/i2015-15085-4"
"10.1103/physrevlett.109.118103","10.1103/physrevlett.123.208102"
"10.1103/physrevlett.109.118103","10.1371/journal.pcbi.1008556"
"10.1103/physrevlett.109.118103","10.1088/0953-8984/27/6/064110"
"10.1103/physrevlett.109.118103","10.1016/j.bpj.2016.04.024"
"10.1103/physrevlett.109.118103","10.1038/srep20319"
"10.1103/physrevlett.109.118103","10.1371/journal.pcbi.1003698"
"10.3389/fbioe.2020.00893","10.1098/rsob.220180"
"10.3389/fbioe.2020.00893","10.1016/j.mib.2022.102149"
"10.3389/fbioe.2020.00893","10.1016/j.chaos.2021.111176"
"10.1209/0295-5075/96/60004","10.1016/j.physrep.2013.03.005"
"10.1209/0295-5075/96/60004","10.1103/physreve.99.052122"
"10.1209/0295-5075/96/60004","10.1103/physreve.95.062117"
"10.1209/0295-5075/96/60004","10.1371/journal.pone.0057328"
"10.1209/0295-5075/96/60004","10.1209/0295-5075/114/68005"
"10.1209/0295-5075/96/60004","10.1088/1742-5468/ab7a1d"
"10.1209/0295-5075/96/60004","10.1088/1751-8113/49/31/315001"
"10.1209/0295-5075/96/60004","10.1088/1742-5468/aaf31d"
"10.1209/0295-5075/96/60004","10.1088/1742-5468/aa50dd"
"10.1209/0295-5075/96/60004","10.1088/1751-8113/48/1/015007"
"10.1209/0295-5075/96/60004","10.1103/physreve.86.011913"
"10.1209/0295-5075/96/60004","10.1016/j.physa.2021.125779"
"10.1209/0295-5075/96/60004","10.1142/s1793048012300083"
"10.1209/0295-5075/96/60004","10.1088/0031-8949/2012/t151/014066"
"10.1209/0295-5075/96/60004","10.1103/physreve.106.044130"
"10.1209/0295-5075/96/60004","10.1088/0953-8984/25/37/374104"
"10.1209/0295-5075/96/60004","10.1103/physreve.100.022106"
"10.1209/0295-5075/96/60004","10.1088/1674-1056/25/6/060505"
"10.1103/physreve.85.061920","10.1103/physreve.99.060401"
"10.1103/physreve.85.061920","10.1088/1751-8121/aafea0"
"10.1103/physreve.85.061920","10.1103/physreve.88.012728"
"10.1103/physreve.85.061920","10.1088/1742-5468/2016/05/054030"
"10.1016/j.celrep.2013.09.007","10.1515/bmc-2016-0028"
"10.1016/j.celrep.2013.09.007","10.1021/acs.jpcb.9b08380"
"10.1016/j.celrep.2013.09.007","10.1093/nar/gkv1098"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.99.060401"
"10.1016/j.celrep.2013.09.007","10.1103/physrevlett.113.148103"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.90.042123"
"10.1016/j.celrep.2013.09.007","10.1073/pnas.1517011113"
"10.1016/j.celrep.2013.09.007","10.1016/j.bpj.2022.10.011"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.93.062411"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.93.042419"
"10.1016/j.celrep.2013.09.007","10.1103/physrevx.7.011019"
"10.1016/j.celrep.2013.09.007","10.1103/physrevx.5.041039"
"10.1016/j.celrep.2013.09.007","10.1016/j.jmb.2019.05.042"
"10.1016/j.celrep.2013.09.007","10.1038/nphys3230"
"10.1016/j.celrep.2013.09.007","10.1073/pnas.1401611111"
"10.1016/j.celrep.2013.09.007","10.1007/s10955-015-1445-0"
"10.1016/j.celrep.2013.09.007","10.2337/dbi18-0019"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.103.032110"
"10.1016/j.celrep.2013.09.007","10.1093/nar/gkx849"
"10.1016/j.celrep.2013.09.007","10.1103/physrevlett.117.238101"
"10.1016/j.celrep.2013.09.007","10.1088/1674-1056/26/10/100203"
"10.1016/j.celrep.2013.09.007","10.1103/physreve.100.042108"
"10.4049/jimmunol.172.5.2994","10.1016/j.molcel.2014.05.026"
"10.4049/jimmunol.172.5.2994","10.1038/srep18413"
"10.4049/jimmunol.172.5.2994","10.4049/jimmunol.174.9.5593"
"10.4049/jimmunol.172.5.2994","10.4049/jimmunol.174.4.1879"
"10.4049/jimmunol.172.5.2994","10.1016/j.jmb.2004.11.057"
"10.4049/jimmunol.172.5.2994","10.1073/pnas.0703735104"
"10.4049/jimmunol.172.5.2994","10.1021/jacs.6b02464"
"10.4049/jimmunol.172.5.2994","10.1016/j.jmb.2016.01.009"
"10.4049/jimmunol.172.5.2994","10.1016/j.molimm.2006.05.018"
"10.4049/jimmunol.172.5.2994","10.1186/1742-4690-11-57"
"10.4049/jimmunol.172.5.2994","10.4049/jimmunol.1003755"
"10.4049/jimmunol.172.5.2994","10.1016/j.molimm.2005.09.004"
"10.1007/s00294-019-00995-7","10.1016/j.jmb.2021.167143"
"10.1007/s00294-019-00995-7","10.3390/ijms241511960"
"10.1007/s00294-019-00995-7","10.3390/ijms21249484"
"10.1007/s00294-019-00995-7","10.1091/mbc.e20-07-0433"
"10.1007/s00294-019-00995-7","10.1038/s41467-022-28208-9"
"10.1007/s00294-019-00995-7","10.1088/1755-1315/937/3/032038"
"10.1007/s00294-019-00995-7","10.1534/genetics.119.302632"
"10.1007/s00294-019-00995-7","10.1371/journal.pgen.1010412"
"10.1007/s00294-019-00995-7","10.1016/j.cell.2022.06.032"
"10.1007/s00294-019-00995-7","10.1093/femsre/fuaa038"
"10.1007/s00294-019-00995-7","10.1007/s00294-020-01117-4"
"10.1007/s00294-019-00995-7","10.1007/s00294-020-01081-z"
"10.1007/s00294-019-00995-7","10.1007/s00294-020-01082-y"
"10.1007/s00294-019-00995-7","10.1007/s00294-020-01077-9"
"10.1007/s00294-019-00995-7","10.1016/j.dnarep.2020.103018"
"10.1007/s00294-019-00995-7","10.1016/j.dnarep.2020.102994"
"10.1007/s00294-019-00995-7","10.1016/j.molcel.2020.08.011"
"10.1007/s00294-019-00995-7","10.1038/s41467-020-16997-w"
"10.1007/s00294-019-00995-7","10.1093/nar/gkaa660"
"10.1007/s00294-019-00995-7","10.1017/qrd.2022.15"
"10.1007/s00294-019-00995-7","10.1042/bst20230705"
"10.1007/s00294-019-00995-7","10.1101/gad.350618.123"
"10.1007/s00294-019-00995-7","10.7554/elife.59112"
"10.1007/s00294-019-00995-7","10.1128/mbio.00705-20"
"10.1007/s00294-019-00995-7","10.1098/rsob.190222"
"10.1007/s00294-019-00995-7","10.3390/genes11010071"
"10.1007/s00294-019-00995-7","10.1016/j.gde.2021.06.008"
"10.1002/wrna.24","10.1016/j.molcel.2013.09.010"
"10.1002/wrna.24","10.1016/j.isci.2021.103036"
"10.1002/wrna.24","10.1371/journal.pgen.1006824"
"10.1002/wrna.24","10.1016/j.adcanc.2021.100003"
"10.1002/wrna.24","10.1093/nar/gku391"
"10.1002/wrna.24","10.1093/nar/gkt296"
